ti:235922449,1,711,chr16,71264529,71263812,7,2,98.050,704,718,711,0.0
ti:235882680,1,675,chr15,47786742,47786068,4,2,99.112,670,676,675,0.0
ti:235934016,8,676,chr7,41057369,41058036,9,1,98.505,659,669,676,0.0
ti:237121868,1,669,chr16,49061349,49062017,9,0,98.655,660,669,669,0.0
ti:236411546,1,495,chr22,29787381,29786886,9,1,97.984,486,496,495,0.0
ti:237102463,1,417,chr5,126557303,126557723,10,1,96.675,407,421,417,0.0
ti:236028719,1,700,chr3,157919779,157919080,17,2,97.290,682,701,700,0.0
ti:235915990,1,652,chr11,113345667,113345016,10,0,98.466,642,652,652,0.0
ti:235886465,4,768,chr12,5871693,5870926,9,5,98.179,755,769,768,0.0
ti:235905696,2,735,chr13,91698231,91697497,16,1,97.687,718,735,735,0.0
ti:236800746,4,707,chr16,19757260,19756555,10,1,98.300,694,706,707,0.0
ti:236662409,1,537,chr12,25736856,25736319,2,1,99.442,535,538,537,0.0
ti:236511660,229,256,chr2,14100659,14100687,0,1,96.552,28,29,542,0.026
ti:235893368,1,641,chr4,76085381,76086021,3,0,99.532,638,641,641,0.0
ti:236474008,1,507,chr2,190890464,190889958,3,0,99.408,504,507,507,0.0
ti:236019233,1,740,chrX,5887768,5888504,10,4,97.709,725,742,740,0.0
ti:235876626,1,706,chr8,30001356,30000603,32,10,88.391,670,758,706,0.0
ti:236724166,2,671,chr8,43719166,43718495,14,2,97.619,656,672,671,0.0
ti:236642025,3,630,chr4,158173163,158173790,14,2,97.456,613,629,630,0.0
ti:236502960,1,668,chr6,5967138,5967807,9,2,98.358,659,670,668,0.0
ti:236672840,1,657,chr6,81576397,81575740,11,1,98.176,646,658,657,0.0
ti:236655796,1,730,chr9,107616352,107615623,11,0,98.493,719,730,730,0.0
ti:236035945,1,723,chr6,148667849,148667128,11,5,97.521,708,726,723,0.0
ti:235909134,1,714,chr1,16654630,16655344,7,4,98.326,705,717,714,0.0
ti:236406005,1,707,chr2,92315790,92316497,77,1,88.983,630,708,707,0.0
ti:236608436,1,651,chr1,25745625,25744975,17,0,97.389,634,651,651,0.0
ti:236720722,1,633,chr2,95454196,95453564,9,0,98.578,624,633,633,0.0
ti:236518780,1,690,chr4,4770642,4769953,15,0,97.826,675,690,690,0.0
ti:236052828,1,686,chr13,113523853,113523168,7,0,98.980,679,686,686,0.0
ti:235842154,2,705,chr9,70206071,70205367,19,1,97.163,685,705,705,0.0
ti:236002592,1,692,chr4,87932853,87932164,5,4,97.845,681,696,692,0.0
ti:236513235,1,608,chr20,26095140,26094536,5,1,98.684,600,608,608,0.0
ti:236664468,2,558,chr4,177956826,177957385,12,1,97.321,545,560,558,0.0
ti:235859122,4,468,chr3,143623592,143624059,10,3,97.222,455,468,709,0.0
ti:235955910,11,547,chr3,101058387,101058928,16,2,96.125,521,542,547,0.0
ti:235922905,1,667,chr6,65980612,65981263,7,2,96.407,644,668,667,0.0
ti:235897396,1,656,chr1,156473971,156474628,8,2,98.480,648,658,656,0.0
ti:235902747,1,323,chr17,46095444,46095768,2,2,98.769,321,325,726,1.73e-155
ti:235962376,1,754,chr18,1170119,1170872,17,7,96.702,733,758,754,0.0
