ti:229526021,2,736,ref|NC_072421.1|,46051458,46052193,3,1,99.457,732,736,736,0.0
ti:229396203,1,751,ref|NC_072403.1|,53038820,53038069,4,5,98.806,745,754,751,0.0
ti:229116355,1,600,ref|NC_072401.1|,189027180,189026579,6,4,98.342,593,603,600,0.0
ti:228969262,1,709,ref|NC_072400.1|,125541434,125542142,1,0,99.859,708,709,709,0.0
ti:229431646,1,710,ref|NC_072403.1|,62005077,62005786,2,2,99.437,707,711,710,0.0
ti:229483476,4,685,ref|NC_072405.1|,144399159,144399837,0,2,99.268,678,683,685,0.0
ti:229158848,15,416,ref|NC_072398.1|,224147920,224147515,3,4,98.276,399,406,416,0.0
ti:229253135,1,728,ref|NC_072416.1|,4923845,4924572,4,0,99.451,724,728,728,0.0
ti:229029612,1,746,ref|NC_072406.1|,113902484,113901736,1,3,99.466,745,749,746,0.0
ti:229069755,2,730,ref|NC_072409.1|,34503414,34502685,3,3,99.179,725,731,730,0.0
ti:229069156,1,683,ref|NC_072406.1|,40562886,40562201,1,1,99.417,682,686,683,0.0
ti:229225719,1,722,ref|NC_072402.1|,163379170,163378450,0,1,99.861,721,722,722,0.0
ti:229130738,3,848,ref|NC_072409.1|,25168975,25168134,4,1,99.054,838,846,848,0.0
ti:229539247,1,727,ref|NC_072404.1|,109106736,109107463,0,1,99.863,727,728,727,0.0
ti:229062261,1,658,ref|NC_072404.1|,162653592,162654249,6,0,99.088,652,658,658,0.0
ti:229386430,1,604,ref|NC_072417.1|,42268143,42268746,2,0,99.669,602,604,604,0.0
ti:229253659,1,671,ref|NC_072410.1|,38052642,38053313,4,1,99.256,667,672,671,0.0
ti:229499877,3,669,ref|NC_072404.1|,137816935,137816268,2,1,99.551,665,668,669,0.0
ti:229220404,1,712,ref|NC_072403.1|,107161495,107162207,2,3,99.300,709,714,712,0.0
ti:229177279,1,713,ref|NC_072410.1|,63956437,63955725,2,2,99.440,710,714,713,0.0
ti:229182448,1,599,ref|NC_072419.1|,34699138,34699735,0,1,99.833,598,599,599,0.0
ti:229282269,1,640,ref|NC_072402.1|,110673549,110672865,4,8,92.847,636,685,640,0.0
ti:229391306,3,719,ref|NC_072406.1|,51904732,51905450,2,4,99.167,714,720,719,0.0
ti:228974937,1,329,ref|NC_072400.1|,76016391,76016719,3,0,99.088,326,329,329,1.18e-160
ti:229196644,8,885,ref|NC_072405.1|,70969689,70970566,0,0,100.000,878,878,885,0.0
ti:229506438,1,390,ref|NC_072409.1|,118743080,118743469,0,0,100.000,390,390,390,0.0
ti:229380156,1,722,ref|NC_072415.1|,20418125,20417403,1,1,99.723,721,723,722,0.0
ti:229388789,2,756,ref|NC_072405.1|,162303866,162303112,7,0,99.073,748,755,756,0.0
ti:229100938,2,754,ref|NC_072413.1|,48146249,48147001,3,2,99.337,749,754,754,0.0
ti:229166102,1,708,ref|NC_072398.1|,116437325,116438032,4,0,99.435,704,708,708,0.0
ti:229429202,1,578,ref|NC_072403.1|,36088527,36087948,0,1,99.655,578,580,578,0.0
ti:229031824,1,607,ref|NC_072404.1|,111116967,111117577,1,4,99.182,606,611,607,0.0
ti:229054860,1,742,ref|NC_072410.1|,32409404,32408662,2,1,99.596,740,743,742,0.0
ti:229034767,1,489,ref|NC_072416.1|,70458818,70459304,17,2,96.115,470,489,489,0.0
ti:229281833,1,705,ref|NC_072399.1|,100090475,100089771,0,0,100.000,705,705,705,0.0
ti:229117744,2,671,ref|NC_072399.1|,69926116,69926781,3,3,98.363,661,672,671,0.0
ti:229373168,1,687,ref|NC_072407.1|,74234689,74235375,0,0,100.000,687,687,687,0.0
ti:229069454,1,709,ref|NC_072402.1|,163275829,163276537,1,0,99.859,708,709,709,0.0
ti:229108404,1,752,ref|NC_072408.1|,112995996,112995241,6,6,98.415,745,757,752,0.0
ti:228980083,1,771,ref|NC_072412.1|,64117036,64116266,4,0,99.481,767,771,771,0.0
ti:229271422,1,718,ref|NC_072402.1|,97327259,97326542,2,2,99.444,715,719,718,0.0
ti:229060964,1,691,ref|NC_072407.1|,99948665,99947984,1,3,98.553,681,691,691,0.0
ti:229524187,1,656,ref|NC_072402.1|,4016599,4017254,8,0,98.780,648,656,656,0.0
ti:229014551,1,707,ref|NC_072402.1|,119735094,119734387,3,1,99.435,704,708,707,0.0
ti:229058200,1,726,ref|NC_072412.1|,35706591,35705864,3,2,99.313,723,728,726,0.0
ti:229476068,1,621,ref|NC_072399.1|,63146323,63145703,2,0,99.678,619,621,621,0.0
ti:228988952,2,694,ref|NC_072410.1|,23024449,23025143,2,4,99.138,690,696,694,0.0
ti:229505382,1,655,ref|NC_072407.1|,108247991,108247335,3,2,99.239,652,657,655,0.0
ti:229088095,1,308,ref|NC_072398.1|,51484050,51483743,13,2,95.146,294,309,417,3.14e-132
ti:228998741,1,725,ref|NC_072402.1|,121074274,121073549,4,3,99.037,720,727,725,0.0
