ti:1458360302,6,741,ref|NC_072421.1|,98567227,98566490,1,2,99.593,735,738,741,0.0
ti:1456632887,1,732,ref|NC_072405.1|,76033830,76033102,8,5,98.226,720,733,732,0.0
ti:1457577333,1,420,ref|NC_072421.1|,63859981,63859564,14,2,96.190,404,420,420,0.0
ti:1465666839,7,452,ref|NC_072421.1|,121868125,121868570,0,0,100.000,446,446,452,0.0
ti:1466180628,7,697,ref|NC_072414.1|,68034186,68034871,48,6,91.223,634,695,697,0.0
ti:1450366011,11,862,ref|NC_072421.1|,64487502,64488354,2,5,99.181,848,855,864,0.0
ti:1463906066,2,373,ref|NC_072405.1|,105290129,105289759,3,1,98.925,368,372,373,0.0
ti:1458492629,1,619,ref|NC_072421.1|,79732282,79731667,1,3,99.354,615,619,619,0.0
ti:1449504602,1,723,ref|NC_072408.1|,103423244,103423964,1,3,99.309,719,724,725,0.0
ti:1458477190,5,709,ref|NC_072405.1|,127292267,127292968,1,5,99.150,700,706,709,0.0
ti:1465562090,1,764,ref|NC_072399.1|,95087516,95088282,2,5,99.089,761,768,764,0.0
ti:1466181373,5,439,ref|NC_072414.1|,68331945,68331511,13,0,97.011,422,435,441,0.0
ti:1459019145,2,263,ref|NC_072405.1|,82838960,82838698,3,1,98.479,259,263,263,2.26e-123
ti:1465797063,1,616,ref|NC_072418.1|,39906176,39906791,10,0,98.377,606,616,617,0.0
ti:1457110941,1,728,ref|NC_072401.1|,199004849,199005574,5,2,99.038,721,728,732,0.0
ti:1449518538,1,725,ref|NC_072417.1|,17807592,17806868,5,0,99.310,720,725,725,0.0
ti:1449283708,4,819,ref|NC_072414.1|,16988801,16989621,2,4,99.147,814,821,819,0.0
ti:1457107020,1,808,ref|NC_072421.1|,95574439,95573633,3,1,99.505,804,808,808,0.0
ti:1450791276,1,817,ref|NC_072405.1|,138566986,138567808,7,7,98.180,809,824,817,0.0
ti:1450365114,11,868,ref|NC_072421.1|,122829224,122828367,8,2,98.836,849,859,868,0.0
ti:1463682757,1,560,ref|NC_072399.1|,2648287,2648845,4,1,99.107,555,560,560,0.0
ti:1449370566,1,675,ref|NC_072421.1|,101683447,101684122,4,1,99.260,671,676,675,0.0
ti:1449499183,3,778,ref|NC_072401.1|,180312789,180313564,0,0,100.000,776,776,778,0.0
ti:1456971097,1,748,ref|NC_072405.1|,138430943,138431684,6,3,97.867,734,750,748,0.0
