ti:247681623,1,235,ref|NC_072414.1|,46349512,46349746,9,0,96.170,226,235,235,3.95e-103
ti:247659297,1,650,ref|NC_072404.1|,64252027,64252677,8,1,98.618,642,651,650,0.0
ti:249700883,1,368,ref|NC_072405.1|,33500262,33499895,4,0,98.913,364,368,368,2.29e-180
ti:247733945,1,639,ref|NC_072416.1|,83893327,83892690,8,1,98.592,630,639,639,0.0
ti:247690019,2,848,ref|NC_072418.1|,51861560,51862407,6,1,99.175,841,848,848,0.0
ti:247613445,1,364,ref|NC_072409.1|,90234287,90233924,5,2,98.082,358,365,364,6.82e-173
ti:247764064,1,562,ref|NC_072410.1|,87619827,87620389,18,1,96.625,544,563,562,0.0
ti:247639940,12,682,ref|NC_072402.1|,156910142,156909472,0,0,100.000,671,671,682,0.0
ti:247677984,1,176,ref|NC_072398.1|,126832548,126832359,0,14,92.632,176,190,182,4.64e-61
ti:247407122,1,774,ref|NC_072407.1|,19456567,19457340,2,0,99.742,772,774,774,0.0
ti:247415897,1,589,ref|NC_072406.1|,138130479,138129891,13,0,97.793,576,589,589,0.0
ti:247570020,1,591,ref|NC_072401.1|,37108177,37108767,1,0,99.831,590,591,591,0.0
ti:247395728,1,624,ref|NC_072408.1|,60902330,60902953,2,0,99.679,622,624,624,0.0
ti:247721372,1,612,ref|NC_072398.1|,16678204,16677593,2,0,99.673,610,612,614,0.0
ti:247622750,5,700,ref|NC_072416.1|,40782106,40782802,2,1,99.570,694,697,700,0.0
ti:247765164,1,139,ref|NW_026546781.1|,229217,229079,4,0,97.122,135,139,139,1.54e-58
ti:247529805,4,779,ref|NC_072408.1|,34608716,34607941,10,0,98.711,766,776,779,0.0
ti:247587564,1,153,ref|NC_072416.1|,45607886,45607734,1,0,99.346,152,153,153,1.06e-69
ti:247369618,1,764,ref|NC_072398.1|,58322117,58322880,2,0,99.738,762,764,764,0.0
ti:247612344,2,801,ref|NC_072410.1|,103349982,103350781,0,0,100.000,800,800,801,0.0
ti:247665853,1,669,ref|NC_072421.1|,91961088,91960419,8,1,98.657,661,670,669,0.0
ti:247671074,1,658,ref|NC_072398.1|,144120529,144119872,6,0,99.088,652,658,658,0.0
ti:247709145,1,550,ref|NC_072400.1|,7569034,7568486,48,1,91.091,501,550,554,0.0
ti:247465629,1,744,ref|NC_072408.1|,31218974,31219717,11,2,98.255,732,745,744,0.0
ti:249698222,1,569,ref|NC_072406.1|,105722275,105722843,1,0,99.824,568,569,569,0.0
ti:247325104,1,796,ref|NC_072421.1|,133215483,133214688,12,0,98.492,784,796,796,0.0
ti:247510712,1,549,ref|NC_072403.1|,4794239,4793691,2,0,99.636,547,549,549,0.0
ti:247558220,20,703,ref|NC_072400.1|,32081368,32080685,1,0,99.854,683,684,703,0.0
ti:247385233,1,630,ref|NC_072402.1|,30274967,30274338,2,0,99.683,628,630,630,0.0
ti:247506130,1,692,ref|NC_072409.1|,113284911,113284220,9,0,98.699,683,692,692,0.0
ti:247703784,5,650,ref|NC_072399.1|,30134139,30134784,7,2,98.609,638,647,650,0.0
ti:247685650,17,669,ref|NC_072401.1|,151386392,151385740,1,0,99.847,652,653,669,0.0
ti:247621332,1,403,ref|NC_072402.1|,64920657,64921061,2,1,99.012,401,405,403,0.0
ti:247585727,1,573,ref|NC_072408.1|,66822599,66823170,7,2,98.258,564,574,573,0.0
ti:247484738,12,836,ref|NC_072408.1|,66309118,66308293,5,1,99.274,820,826,836,0.0
ti:247434808,1,366,ref|NC_072406.1|,87591514,87591879,2,0,99.454,364,366,366,0.0
ti:247341500,12,296,ref|NC_072402.1|,148238913,148238630,10,1,96.140,274,285,302,5.66e-126
ti:249694688,8,808,ref|NC_072404.1|,39132813,39133613,8,0,99.001,793,801,808,0.0
ti:247443282,1,769,ref|NC_072398.1|,23324348,23323583,18,3,97.269,748,769,769,0.0
ti:249179355,1,644,ref|NC_072399.1|,85259811,85259168,4,2,99.070,639,645,644,0.0
ti:247505526,2,461,ref|NW_026546041.1|,79795,80254,0,0,100.000,460,460,461,0.0
ti:247522146,1,614,ref|NC_072418.1|,41744925,41745541,9,3,98.055,605,617,614,0.0
ti:247361047,15,578,ref|NC_072404.1|,35868845,35869408,2,0,99.645,562,564,578,0.0
ti:247402721,1,462,ref|NC_072411.1|,100973389,100972928,3,0,99.351,459,462,462,0.0
ti:247554314,1,761,ref|NC_072402.1|,36847660,36848420,2,0,99.737,759,761,761,0.0
ti:247708917,1,738,ref|NC_072401.1|,127057006,127057743,9,0,98.780,729,738,738,0.0
ti:247660180,1,639,ref|NC_072415.1|,77792273,77792911,16,0,97.496,623,639,639,0.0
ti:247402762,5,565,ref|NC_072403.1|,154648642,154648082,5,0,99.109,556,561,565,0.0
ti:247331056,1,754,ref|NC_072402.1|,61765594,61766347,6,0,99.204,748,754,754,0.0
ti:249704354,1,850,ref|NC_072402.1|,16928116,16928966,1,1,99.765,849,851,850,0.0
ti:247471083,1,761,ref|NC_072406.1|,25693046,25692285,10,1,98.556,751,762,761,0.0
ti:247707836,6,903,ref|NC_072402.1|,146794320,146795217,8,2,98.888,889,899,903,0.0
ti:249707364,1,262,ref|NC_072417.1|,28650332,28650071,10,0,96.183,252,262,262,6.79e-116
ti:247684426,3,648,ref|NC_072398.1|,49363004,49362359,11,0,98.297,635,646,648,0.0
ti:249017659,1,562,ref|NC_072410.1|,114854938,114855500,2,1,99.467,560,563,562,0.0
ti:247741375,3,261,ref|NC_072410.1|,89708511,89708770,3,1,98.462,256,260,261,8.99e-122
ti:247367668,1,690,ref|NC_072403.1|,178583683,178584373,2,1,99.566,688,691,690,0.0
ti:247583542,1,483,ref|NC_072417.1|,30050917,30051399,13,0,97.308,470,483,483,0.0
ti:247350367,1,707,ref|NC_072403.1|,100219665,100218959,3,0,99.576,704,707,707,0.0
ti:247539284,1,676,ref|NC_072413.1|,10877051,10877726,0,2,99.705,675,677,676,0.0
ti:247364158,1,603,ref|NC_072411.1|,31387312,31387914,0,0,100.000,603,603,603,0.0
ti:247390186,9,408,ref|NC_072399.1|,32420267,32420667,20,1,94.763,380,401,408,1.93e-174
ti:247572825,13,592,ref|NC_072408.1|,75965710,75965131,2,0,99.655,578,580,592,0.0
ti:247639624,1,641,ref|NC_072406.1|,42170890,42171530,3,0,99.532,638,641,641,0.0
ti:247351422,20,413,ref|NC_072414.1|,43386801,43386408,3,0,99.239,391,394,413,0.0
ti:247321952,1,753,ref|NC_072403.1|,58472383,58473133,3,2,99.072,747,754,753,0.0
ti:247424155,1,718,ref|NC_072399.1|,5080965,5080248,0,0,100.000,718,718,718,0.0
ti:247564044,1,532,ref|NC_072411.1|,42023346,42022814,48,1,90.807,484,533,533,0.0
ti:247535192,3,535,ref|NC_072409.1|,11785329,11784797,10,0,98.124,523,533,535,0.0
ti:247502665,1,676,ref|NC_072399.1|,87578221,87578896,6,0,99.112,670,676,676,0.0
ti:247683613,1,111,ref|NC_072404.1|,130858013,130857903,6,0,94.595,105,111,111,4.87e-41
ti:247408431,16,631,ref|NC_072408.1|,118516786,118516171,20,0,96.753,596,616,631,0.0
ti:247722763,1,676,ref|NC_072398.1|,71901521,71902197,5,1,99.114,671,677,676,0.0
ti:247443782,12,775,ref|NC_072409.1|,60091855,60091092,15,0,98.037,749,764,775,0.0
ti:247758950,1,581,ref|NC_072401.1|,63721869,63721290,6,2,98.113,572,583,581,0.0
ti:247451407,5,853,ref|NC_072401.1|,149298610,149299459,9,3,98.590,839,851,853,0.0
ti:247462178,10,906,ref|NC_072398.1|,91065912,91066807,2,3,99.443,893,898,906,0.0
ti:247310773,1,468,ref|NC_072404.1|,147654496,147654962,7,1,98.291,460,468,468,0.0
ti:247731901,1,670,ref|NC_072401.1|,158657823,158657156,1,2,99.552,667,670,670,0.0
ti:247501646,1,349,ref|NC_072401.1|,121813837,121814185,4,0,98.854,345,349,349,3.06e-170
ti:247402514,2,641,ref|NC_072399.1|,51691790,51692429,8,0,98.750,632,640,641,0.0
ti:247633944,1,678,ref|NC_072402.1|,178588287,178587609,0,1,99.853,678,679,678,0.0
ti:247343361,1,422,ref|NW_026546788.1|,553,132,0,0,100.000,422,422,422,0.0
ti:247404161,1,640,ref|NC_072400.1|,97598142,97598795,9,1,96.483,631,654,640,0.0
ti:247603439,1,411,ref|NC_072414.1|,91371377,91371787,7,2,97.816,403,412,411,0.0
ti:247441863,3,890,ref|NC_072414.1|,47016950,47016063,7,0,99.212,881,888,890,0.0
ti:249701739,2,313,ref|NC_072409.1|,103116262,103115951,2,3,98.089,308,314,313,2.96e-146
ti:247772712,1,655,ref|NC_072403.1|,101250954,101250300,5,0,99.237,650,655,655,0.0
ti:247335673,12,502,ref|NC_072409.1|,28002436,28002930,14,3,95.968,476,496,502,0.0
ti:247683355,1,637,ref|NC_072405.1|,43858241,43857605,7,0,98.901,630,637,637,0.0
ti:247325406,1,505,ref|NC_072404.1|,116968032,116967531,20,3,95.446,482,505,505,0.0
ti:247756479,1,390,ref|NC_072415.1|,84333102,84332713,16,0,95.897,374,390,390,4.59e-176
ti:247352348,1,408,ref|NC_072410.1|,28991326,28990919,4,0,99.020,404,408,408,0.0
ti:247596963,1,602,ref|NC_072405.1|,144335589,144334988,10,0,98.339,592,602,602,0.0
ti:247457686,1,143,ref|NC_072400.1|,50027485,50027342,1,1,98.611,142,144,160,9.87e-63
ti:247728070,6,598,ref|NC_072402.1|,4491099,4491694,10,3,97.819,583,596,598,0.0
ti:247485654,1,702,ref|NC_072401.1|,73791831,73792532,9,2,98.435,692,703,702,0.0
ti:249021600,1,650,ref|NC_072398.1|,78408508,78409157,5,0,99.231,645,650,650,0.0
ti:247401307,1,362,ref|NC_072399.1|,1032615,1032252,9,3,96.438,352,365,362,2.39e-164
ti:247679010,12,682,ref|NC_072398.1|,135138514,135137844,12,0,98.212,659,671,682,0.0
ti:247590915,1,787,ref|NC_072408.1|,39620024,39619237,12,1,98.350,775,788,788,0.0
ti:247530708,1,769,ref|NC_072403.1|,162940358,162939590,8,0,98.960,761,769,769,0.0
ti:247581841,3,848,ref|NC_072403.1|,87046266,87047113,7,2,98.939,839,848,848,0.0
ti:247523456,1,408,ref|NC_072404.1|,91505070,91504663,15,2,95.844,392,409,408,0.0
ti:247528712,1,375,ref|NC_072404.1|,40513304,40512929,5,1,98.404,370,376,379,0.0
ti:247524936,1,682,ref|NC_072414.1|,71885948,71885267,7,2,98.682,674,683,682,0.0
ti:247335599,20,404,ref|NC_072401.1|,103859586,103859202,8,0,97.922,377,385,404,0.0
ti:247515730,1,622,ref|NC_072416.1|,23990766,23991387,1,0,99.839,621,622,622,0.0
ti:247683841,1,300,ref|NC_072404.1|,49488693,49488393,2,1,99.003,298,301,300,3.30e-145
ti:247573148,1,565,ref|NC_072403.1|,6046227,6046791,0,0,100.000,565,565,565,0.0
ti:247687134,1,527,ref|NC_072410.1|,2127027,2127553,11,2,97.538,515,528,540,0.0
ti:247698559,1,804,ref|NC_072416.1|,25209208,25208404,3,1,99.503,801,805,804,0.0
ti:247518691,1,842,ref|NC_072409.1|,126629017,126629857,3,1,99.525,838,842,842,0.0
ti:247633325,1,824,ref|NC_072402.1|,158414825,158414002,2,0,99.757,822,824,824,0.0
ti:247455668,1,668,ref|NC_072417.1|,478762,479429,9,0,98.653,659,668,668,0.0
ti:247685251,8,554,ref|NC_072410.1|,59567232,59567778,0,0,100.000,547,547,554,0.0
ti:247326208,1,769,ref|NC_072418.1|,3896290,3897058,9,0,98.830,760,769,769,0.0
ti:247454673,1,827,ref|NC_072421.1|,138761368,138760542,8,0,99.033,819,827,827,0.0
ti:247385129,1,599,ref|NC_072414.1|,26229579,26228983,15,2,97.162,582,599,599,0.0
ti:247776679,20,588,ref|NC_072419.1|,24811335,24810766,2,1,99.474,567,570,588,0.0
ti:247301429,1,533,ref|NC_072409.1|,60302712,60302180,6,0,98.874,527,533,533,0.0
ti:247468877,1,808,ref|NC_072410.1|,51368038,51367231,6,2,99.011,801,809,808,0.0
ti:247657840,1,806,ref|NC_072402.1|,142969507,142970312,8,0,99.007,798,806,806,0.0
ti:247591351,1,491,ref|NC_072402.1|,132240722,132241212,7,0,98.574,484,491,491,0.0
ti:249694085,10,504,ref|NC_072417.1|,30051313,30050819,11,0,97.778,484,495,504,0.0
ti:247487428,1,660,ref|NC_072417.1|,10111038,10111698,17,1,97.277,643,661,660,0.0
