ti:688261167,31,834,ref|NC_072420.1|,27198270,27197468,3,1,99.502,800,804,834,0.0
ti:728917751,60,770,ref|NC_072422.1|,11609843,11609134,8,1,98.734,702,711,770,0.0
ti:603026949,27,794,ref|NC_072403.1|,130726322,130727087,4,2,99.219,762,768,794,0.0
ti:603768109,21,807,ref|NC_072422.1|,30149748,30150526,1,8,98.856,778,787,807,0.0
ti:687787012,68,772,ref|NC_072414.1|,28531320,28532024,1,0,99.858,704,705,772,0.0
ti:687237326,65,752,ref|NC_072412.1|,44735736,44735049,1,0,99.855,687,688,752,0.0
ti:648247120,21,817,ref|NC_072417.1|,57069029,57069820,2,5,99.122,790,797,817,0.0
ti:606986225,60,225,ref|NC_072400.1|,136075403,136075238,8,0,95.181,158,166,225,2.32e-67
ti:604925272,31,743,ref|NC_072409.1|,132793592,132792880,2,0,99.719,711,713,743,0.0
ti:606984955,31,788,ref|NC_072404.1|,143913435,143912678,1,0,99.868,757,758,788,0.0
ti:603025425,69,766,ref|NC_072419.1|,32439752,32439055,1,0,99.857,697,698,766,0.0
ti:607220520,30,796,ref|NC_072404.1|,47099458,47100221,7,1,98.696,757,767,796,0.0
ti:631176795,30,828,ref|NC_072402.1|,124180174,124180969,0,2,99.625,796,799,828,0.0
ti:691715513,61,263,ref|NC_072413.1|,35253329,35253127,4,0,98.030,199,203,263,2.18e-92
ti:631176883,27,774,ref|NC_072404.1|,144038615,144037868,3,0,99.599,745,748,774,0.0
ti:686791038,1,243,ref|NC_072405.1|,97137150,97137392,54,0,77.778,189,243,248,5.17e-47
ti:631046650,1,515,ref|NC_072420.1|,12542935,12543448,0,1,99.806,514,515,515,0.0
ti:631080352,1,560,ref|NC_072420.1|,19012081,19011522,4,0,99.286,556,560,560,0.0
ti:714307318,27,798,ref|NC_072422.1|,25337864,25337096,3,3,99.223,766,772,798,0.0
ti:631047264,24,335,ref|NC_072420.1|,17978875,17979186,2,0,99.359,310,312,335,3.63e-153
ti:611509903,61,815,ref|NC_072403.1|,130757577,130758331,2,4,99.207,751,757,815,0.0
ti:712576540,31,812,ref|NC_072404.1|,144130210,144129431,1,2,99.616,779,782,812,0.0
ti:688490188,31,812,ref|NC_072400.1|,135958331,135959111,1,1,99.744,780,782,812,0.0
ti:692491387,90,113,ref|NC_072411.1|,78010956,78010979,0,0,100.000,24,24,172,0.025
ti:611509961,64,809,ref|NC_072403.1|,129901584,129900839,0,0,100.000,746,746,809,0.0
ti:687243724,64,803,ref|NC_072421.1|,152198854,152198115,3,0,99.595,737,740,803,0.0
ti:631072898,15,331,ref|NC_072420.1|,14363495,14363179,1,0,99.685,316,317,714,1.49e-156
ti:607219702,67,797,ref|NC_072404.1|,143894590,143893860,2,0,99.726,729,731,797,0.0
ti:631173450,26,629,ref|NC_072422.1|,30131678,30132280,1,1,99.669,602,604,629,0.0
ti:631172865,65,784,ref|NC_072413.1|,48268949,48268231,0,1,99.861,719,720,784,0.0
ti:691709300,5,323,ref|NC_072404.1|,119887629,119887314,3,2,98.119,313,319,323,5.59e-150
ti:648252386,30,597,ref|NC_072420.1|,27335626,27336194,11,1,97.891,557,569,597,0.0
ti:631070707,1,604,ref|NC_072420.1|,31171240,31171843,5,0,99.172,599,604,604,0.0
ti:611502733,25,808,ref|NC_072404.1|,119863619,119864401,4,1,99.362,779,784,808,0.0
ti:692030486,64,772,ref|NC_072405.1|,96939099,96938391,2,0,99.718,707,709,772,0.0
ti:691715281,66,742,ref|NC_072406.1|,132995084,132994408,2,2,99.410,674,678,742,0.0
ti:651178269,507,545,ref|NC_072407.1|,34888171,34888209,5,0,87.179,34,39,767,0.011
ti:742671805,61,795,ref|NC_072412.1|,44976140,44975406,7,0,99.048,728,735,795,0.0
ti:631082498,4,428,ref|NC_072420.1|,19120664,19121087,5,1,98.588,419,425,428,0.0
ti:692019559,732,773,ref|NC_072400.1|,121882590,121882547,4,2,86.364,38,44,807,0.012
ti:604925375,31,776,ref|NC_072421.1|,44604685,44603940,1,0,99.866,745,746,776,0.0
ti:650062610,1,450,ref|NC_072417.1|,53640090,53639643,5,2,98.444,443,450,450,0.0
ti:597498467,57,791,ref|NC_072404.1|,143849295,143850025,0,3,99.185,730,736,791,0.0
ti:603037280,64,257,ref|NC_072418.1|,41978958,41979151,3,0,98.454,191,194,257,1.16e-88
ti:688251882,30,822,ref|NC_072422.1|,16528815,16529607,1,0,99.874,792,793,822,0.0
ti:651187753,1,437,ref|NC_072421.1|,121512469,121512034,17,3,95.434,418,438,437,0.0
ti:687784649,65,677,ref|NC_072410.1|,54692006,54692618,2,0,99.674,611,613,770,0.0
ti:614108748,12,423,ref|NC_072418.1|,51477310,51476897,2,2,99.034,410,414,423,0.0
ti:685474571,29,423,ref|NC_072421.1|,121427627,121428023,18,2,94.962,377,397,423,8.05e-173
ti:604929804,30,788,ref|NC_072419.1|,30798338,30797581,2,1,99.605,756,759,788,0.0
ti:688487667,31,785,ref|NC_072415.1|,30263617,30264369,1,2,99.603,752,755,785,0.0
ti:688257305,63,815,ref|NC_072405.1|,93880016,93880765,0,3,99.602,750,753,815,0.0
ti:687779690,28,588,ref|NC_072408.1|,132701944,132701384,9,0,98.396,552,561,588,0.0
ti:597494730,64,840,ref|NC_072419.1|,32288650,32289410,1,14,97.812,760,777,845,0.0
ti:687243182,29,806,ref|NC_072405.1|,96559755,96560532,2,0,99.743,776,778,806,0.0
ti:631046792,14,742,ref|NC_072420.1|,12634916,12634190,3,6,98.769,722,731,742,0.0
ti:603764808,68,817,ref|NC_072413.1|,35665036,35665785,0,0,100.000,750,750,817,0.0
ti:611504131,31,790,ref|NC_072403.1|,17277026,17277784,3,1,99.474,756,760,790,0.0
ti:692027468,65,700,ref|NC_072399.1|,51693520,51694155,0,0,100.000,636,636,700,0.0
ti:728136260,153,191,ref|NC_072407.1|,34888171,34888209,5,0,87.179,34,39,746,0.011
ti:631038235,1,704,ref|NC_072413.1|,13117641,13116942,3,3,99.006,697,704,704,0.0
ti:686239764,66,806,ref|NC_072405.1|,98250775,98251515,0,0,100.000,741,741,806,0.0
ti:603035960,68,745,ref|NC_072403.1|,130487545,130486870,2,2,99.410,674,678,745,0.0
ti:631037227,1,271,ref|NC_072408.1|,45524494,45524765,0,1,99.632,271,272,271,1.94e-132
ti:631045771,9,675,ref|NC_072420.1|,12542705,12543372,0,1,99.850,667,668,675,0.0
