ti:211162143,1,715,chr9,68282870,68283584,12,2,98.045,702,716,715,0.0
ti:210974100,4,760,chr5,6599097,6599858,8,2,98.294,749,762,760,0.0
ti:211496485,1,757,chr11,127545451,127546215,10,1,97.647,747,765,759,0.0
ti:211541896,1,660,chr9,68820034,68820692,7,1,98.788,652,660,660,0.0
ti:210783109,4,737,chr15,50102805,50102071,9,1,98.639,725,735,737,0.0
ti:214197687,4,701,chr11,74845326,74846028,6,2,98.435,692,703,701,0.0
ti:214940415,1,597,chr7,37505965,37505368,12,1,97.826,585,598,597,0.0
ti:211241970,1,716,chr10,35523172,35522457,14,0,98.045,702,716,716,0.0
ti:214946148,4,702,chr10,121878859,121878161,10,0,98.569,689,699,702,0.0
ti:214921919,2,740,chr4,11168859,11169601,20,2,96.770,719,743,740,0.0
ti:214939807,1,736,chr5,160757193,160757932,7,2,98.514,729,740,736,0.0
ti:215026181,1,779,chr12,24889867,24890645,11,2,98.333,767,780,779,0.0
ti:210894416,1,751,chr15,83215526,83214777,5,3,98.936,744,752,751,0.0
ti:214965209,7,51,chr4,39223255,39223299,5,0,88.889,40,45,691,6.12e-06
ti:210900863,1,810,chr6,89590894,89590084,8,3,98.401,800,813,810,0.0
ti:211126610,1,720,chr6,90897431,90898149,3,1,99.444,716,720,720,0.0
ti:214935223,4,729,chr3,147298036,147297311,9,2,98.487,716,727,730,0.0
ti:211503208,3,765,chr8,52535622,52534860,7,0,99.083,756,763,765,0.0
ti:211406995,5,722,chr8,55138054,55137337,11,0,98.468,707,718,722,0.0
ti:211256684,1,639,chr15,100849764,100850403,12,1,97.969,627,640,639,0.0
ti:211406393,1,750,chr6,85465512,85464764,9,4,97.613,736,754,750,0.0
ti:214825531,1,729,chr3,172171103,172170361,5,1,97.443,724,743,729,0.0
ti:210982107,77,550,chr10,47340839,47340366,7,0,98.523,467,474,550,0.0
ti:210896581,1,734,chr6,142479452,142480187,7,2,98.777,727,736,734,0.0
ti:210879379,1,710,chr10,113232457,113231743,6,3,98.462,704,715,710,0.0
ti:211269921,1,707,chr4,7742116,7742824,14,6,97.187,691,711,707,0.0
ti:210772044,1,716,chr2,233402221,233401513,9,2,97.765,700,716,716,0.0
ti:211267662,1,660,chr1,228783745,228784406,10,2,98.187,650,662,660,0.0
ti:211527621,1,660,chr12,129574813,129575475,12,3,97.738,648,663,660,0.0
ti:211489824,2,726,chr3,42850473,42851199,7,2,98.762,718,727,726,0.0
ti:211222700,1,730,chr8,127841298,127842021,12,2,97.264,711,731,732,0.0
ti:210977090,1,744,chr2,136700703,136699956,9,2,97.997,734,749,744,0.0
ti:211123036,2,717,chr14,59177634,59176919,9,2,98.466,706,717,717,0.0
ti:214938506,1,706,chr2,139383000,139383705,4,0,99.433,702,706,706,0.0
ti:211575694,1,778,chrX,134072396,134073173,4,0,99.486,774,778,778,0.0
ti:214950634,1,701,chr2,110613624,110614326,8,1,98.578,693,703,701,0.0
ti:214957743,2,672,chr12,108659529,108658859,5,0,99.255,666,671,672,0.0
ti:211140426,1,628,chr2,78986363,78985734,13,2,97.619,615,630,628,0.0
ti:211488672,216,689,chr9,102672523,102672047,63,9,82.716,402,486,689,2.45e-129
ti:215029071,1,720,chr22,17444787,17445510,9,4,98.204,711,724,720,0.0
ti:211095421,2,731,chr1,174194536,174193805,6,2,98.907,724,732,731,0.0
ti:210899668,1,708,chr14,41002940,41003647,6,0,99.153,702,708,708,0.0
ti:210791357,4,736,chr16,85942733,85943465,14,0,98.090,719,733,738,0.0
ti:211166776,1,664,chr5,89827749,89828409,3,1,99.096,658,664,664,0.0
ti:211521916,1,631,chr9,134866914,134867544,22,0,96.513,609,631,633,0.0
ti:211095236,1,795,chr20,31987597,31988394,17,3,96.264,773,803,795,0.0
ti:210970762,1,732,chr15,25808696,25807965,17,0,97.678,715,732,732,0.0
ti:211079572,1,702,chr6,9148136,9148837,9,2,98.435,692,703,702,0.0
