ti:269937517,2,585,ref|NC_072418.1|,41096088,41096671,4,0,99.315,580,584,585,0.0
ti:269743468,1,650,ref|NC_072405.1|,104830822,104830171,1,2,99.540,649,652,650,0.0
ti:270118060,3,628,ref|NC_072420.1|,12223608,12222981,3,2,99.204,623,628,628,0.0
ti:270219999,1,831,ref|NC_072411.1|,104393270,104392440,15,2,97.957,815,832,831,0.0
ti:271253934,1,169,ref|NC_072402.1|,140260097,140260265,7,0,95.858,162,169,169,3.51e-70
ti:269717001,1,669,ref|NC_072403.1|,120691882,120692552,2,2,99.404,667,671,669,0.0
ti:269902207,1,898,ref|NC_072400.1|,101005920,101005023,3,4,99.222,893,900,898,0.0
ti:270821588,1,590,ref|NC_072402.1|,38849467,38850056,2,0,99.661,588,590,590,0.0
ti:271300856,1,498,ref|NC_072409.1|,95386633,95386137,1,1,99.598,496,498,502,0.0
ti:269763867,1,515,ref|NC_072407.1|,50237520,50238046,12,1,95.446,503,527,515,0.0
ti:270548414,1,826,ref|NC_072406.1|,144146941,144147767,11,1,98.549,815,827,826,0.0
ti:270532915,1,196,ref|NC_072398.1|,127616707,127616512,6,0,96.939,190,196,196,3.95e-86
ti:269905071,44,614,ref|NC_072414.1|,26701898,26702468,2,0,99.650,569,571,614,0.0
ti:270729992,1,652,ref|NC_072403.1|,55920736,55920085,2,0,99.693,650,652,652,0.0
ti:269784658,2,747,ref|NC_072410.1|,108546779,108546033,2,1,99.598,744,747,747,0.0
ti:271357230,2,708,ref|NC_072400.1|,57973582,57972875,5,3,98.872,701,709,708,0.0
ti:269793538,1,656,ref|NC_072414.1|,36284335,36283680,0,2,99.696,655,657,656,0.0
ti:269897538,4,840,ref|NC_072421.1|,8072417,8071580,8,1,98.926,829,838,840,0.0
ti:269784206,2,655,ref|NC_072410.1|,126455976,126455321,1,2,99.543,653,656,655,0.0
ti:271091367,1,681,ref|NC_072406.1|,27524514,27525194,2,0,99.706,679,681,681,0.0
ti:270124239,1,682,ref|NC_072415.1|,15318384,15319065,2,0,99.707,680,682,682,0.0
ti:270186553,8,798,ref|NC_072398.1|,174610423,174611212,6,1,99.115,784,791,798,0.0
ti:270775130,1,609,ref|NC_072408.1|,100443382,100442773,0,1,99.836,609,610,609,0.0
ti:269862103,4,701,ref|NC_072402.1|,162393253,162392554,1,2,99.571,697,700,701,0.0
ti:269782587,1,660,ref|NC_072408.1|,72160434,72159774,0,1,99.849,660,661,660,0.0
ti:271086062,1,534,ref|NC_072410.1|,9225478,9224945,1,0,99.813,533,534,534,0.0
ti:270982793,1,559,ref|NC_072405.1|,77252664,77252105,6,1,98.750,553,560,559,0.0
ti:271416747,1,571,ref|NC_072413.1|,77257898,77258467,8,1,98.424,562,571,571,0.0
ti:269920832,1,844,ref|NC_072400.1|,116417834,116418678,3,1,99.527,841,845,844,0.0
ti:271403210,1,751,ref|NC_072400.1|,39560934,39560178,12,1,97.622,739,757,751,0.0
ti:269918322,72,566,ref|NC_072401.1|,3888971,3889465,2,0,99.596,493,495,566,0.0
ti:269931154,2,771,ref|NC_072414.1|,33062906,33062137,10,0,98.701,760,770,771,0.0
ti:269756247,1,696,ref|NC_072411.1|,25287382,25286687,2,0,99.713,694,696,696,0.0
ti:271440338,1,793,ref|NC_072403.1|,55708534,55707740,9,2,98.616,784,795,793,0.0
ti:270827504,1,682,ref|NC_072398.1|,127560810,127560130,6,1,98.974,675,682,682,0.0
ti:269934656,1,786,ref|NC_072417.1|,51826031,51825244,9,2,98.604,777,788,786,0.0
ti:270905188,1,613,ref|NC_072413.1|,80948760,80948148,1,0,99.837,612,613,613,0.0
ti:270909962,1,710,ref|NC_072399.1|,18155093,18154383,2,1,99.578,708,711,710,0.0
ti:270730686,1,555,ref|NC_072403.1|,172512155,172511600,3,1,99.281,552,556,555,0.0
ti:271098669,3,585,ref|NC_072407.1|,61447153,61447775,11,7,91.814,572,623,585,0.0
ti:271454583,1,712,ref|NC_072413.1|,78342157,78342867,7,3,98.597,703,713,712,0.0
ti:269936421,1,691,ref|NC_072413.1|,24221648,24220958,1,0,99.855,690,691,691,0.0
ti:269725151,1,657,ref|NC_072399.1|,20772233,20772889,4,2,99.088,652,658,657,0.0
ti:269771801,2,709,ref|NC_072399.1|,97994030,97994737,3,2,99.295,704,709,709,0.0
ti:269746346,1,656,ref|NC_072398.1|,54293577,54294233,0,1,99.848,656,657,656,0.0
ti:269736592,1,737,ref|NC_072399.1|,48566820,48567566,0,12,98.396,736,748,744,0.0
ti:269744721,1,696,ref|NC_072406.1|,127772037,127771339,3,3,99.142,693,699,696,0.0
ti:269755914,1,675,ref|NC_072411.1|,33577429,33578104,1,1,99.704,674,676,675,0.0
ti:269746532,1,587,ref|NC_072406.1|,127701195,127701781,5,0,99.148,582,587,587,0.0
ti:269725672,3,687,ref|NC_072408.1|,43863100,43862415,23,3,96.215,661,687,687,0.0
ti:269778380,1,545,ref|NC_072413.1|,51353928,51354469,8,3,97.982,534,545,596,0.0
ti:271442582,1,394,ref|NC_072400.1|,26677629,26677237,4,1,98.731,389,394,394,0.0
ti:271096037,1,678,ref|NC_072413.1|,87497749,87498427,2,1,99.558,676,679,678,0.0
ti:269917337,74,703,ref|NC_072398.1|,71668294,71667665,3,0,99.524,627,630,703,0.0
ti:269794615,1,652,ref|NC_072408.1|,76756328,76755676,8,1,98.622,644,653,652,0.0
ti:270190850,4,779,ref|NC_072403.1|,109624497,109623718,2,1,99.231,774,780,779,0.0
ti:269927773,1,341,ref|NC_072411.1|,16290875,16290535,18,0,94.721,323,341,341,2.78e-147
ti:269804792,19,685,ref|NC_072421.1|,57482223,57482889,0,0,100.000,667,667,685,0.0
ti:271091313,1,697,ref|NC_072402.1|,36548072,36547376,0,0,100.000,697,697,697,0.0
ti:270753750,1,608,ref|NC_072413.1|,74417877,74417271,3,1,99.342,604,608,608,0.0
ti:269747332,2,627,ref|NC_072404.1|,80752437,80751813,2,1,99.521,623,626,627,0.0
ti:269714731,17,522,ref|NC_072401.1|,168822683,168822178,20,2,95.661,485,507,522,0.0
ti:270910762,1,693,ref|NC_072412.1|,16171699,16172393,1,2,99.568,692,695,693,0.0
ti:270811973,164,506,ref|NC_072405.1|,99935058,99935410,81,12,71.788,257,358,535,2.00e-35
ti:271433604,71,797,ref|NC_072399.1|,100777748,100778474,5,0,99.312,722,727,797,0.0
ti:270833442,1,688,ref|NC_072404.1|,150340744,150341431,2,0,99.709,686,688,688,0.0
ti:270191433,1,820,ref|NC_072411.1|,70518648,70517829,14,0,98.293,806,820,820,0.0
ti:271460508,1,772,ref|NC_072408.1|,55509950,55510721,6,0,99.223,766,772,772,0.0
ti:269832245,1,670,ref|NC_072405.1|,77367621,77366952,2,0,99.701,668,670,670,0.0
ti:271246207,1,678,ref|NC_072406.1|,52984289,52984966,6,0,99.115,672,678,678,0.0
ti:270537427,68,821,ref|NC_072421.1|,31670233,31669480,9,0,98.806,745,754,821,0.0
