ti:223992232,1,747,ref|NC_072406.1|,50400678,50401411,9,4,96.791,724,748,747,0.0
ti:225192510,1,604,ref|NC_072407.1|,72165622,72166224,3,1,99.338,600,604,604,0.0
ti:224116998,8,853,ref|NC_072406.1|,56343308,56344158,34,2,95.417,812,851,853,0.0
ti:224152854,1,802,ref|NC_072409.1|,39793998,39793199,6,1,99.002,794,802,802,0.0
ti:224027127,1,719,ref|NC_072404.1|,141892591,141893309,10,0,98.609,709,719,719,0.0
ti:224182009,1,603,ref|NC_072402.1|,17083607,17083006,6,1,98.839,596,603,603,0.0
ti:224005771,3,720,ref|NC_072416.1|,59971486,59970769,0,0,100.000,718,718,720,0.0
ti:223901897,1,775,ref|NC_072413.1|,31599970,31600743,4,1,99.355,770,775,775,0.0
ti:223947354,1,694,ref|NC_072402.1|,61734528,61735222,3,1,99.424,691,695,694,0.0
ti:223907957,1,733,ref|NC_072406.1|,42143403,42144135,4,0,99.454,729,733,734,0.0
ti:223880927,1,718,ref|NC_072405.1|,158399225,158399942,9,0,98.747,709,718,718,0.0
ti:224202659,1,732,ref|NC_072404.1|,153470036,153469305,7,0,99.044,725,732,732,0.0
ti:223884276,1,363,ref|NC_072406.1|,113406988,113407350,9,2,96.978,353,364,363,1.49e-167
ti:223970427,1,650,ref|NC_072407.1|,47444060,47444709,6,0,99.077,644,650,650,0.0
ti:225140066,21,408,ref|NC_072405.1|,96704044,96704431,1,0,99.742,387,388,408,0.0
ti:223861103,1,335,ref|NC_072409.1|,127256975,127256641,10,2,96.429,324,336,335,4.97e-151
ti:223875575,6,431,ref|NC_072405.1|,35626662,35626237,6,2,98.126,419,427,431,0.0
ti:225215407,1,655,ref|NC_072410.1|,101275793,101275139,6,2,98.780,648,656,655,0.0
ti:223942360,1,315,ref|NC_072415.1|,53270299,53270613,9,0,97.143,306,315,315,3.49e-145
ti:223820034,1,439,ref|NC_072403.1|,152583295,152582857,7,0,98.405,432,439,439,0.0
ti:225159328,1,812,ref|NC_072399.1|,102680909,102680098,5,0,99.384,807,812,813,0.0
ti:224087554,1,759,ref|NC_072406.1|,18856767,18857525,9,2,98.553,749,760,759,0.0
ti:224159225,31,715,ref|NC_072401.1|,57018155,57017471,1,0,99.854,684,685,715,0.0
ti:223823141,1,822,ref|NC_072403.1|,53966871,53966049,9,1,98.785,813,823,822,0.0
ti:225181083,2,557,ref|NW_026546103.1|,1547,990,4,2,98.925,552,558,557,0.0
ti:225167015,1,761,ref|NC_072406.1|,77654365,77655125,8,2,98.688,752,762,761,0.0
ti:225198333,1,715,ref|NC_072415.1|,55877614,55876899,1,1,99.721,714,716,715,0.0
ti:223827563,1,641,ref|NC_072401.1|,55804705,55805346,3,1,99.377,638,642,641,0.0
ti:223832681,20,719,ref|NC_072406.1|,153123410,153122710,4,1,99.287,696,701,719,0.0
ti:223919582,1,695,ref|NC_072413.1|,77152418,77153117,7,2,98.286,688,700,695,0.0
ti:224174009,19,657,ref|NC_072399.1|,20525664,20525027,4,1,99.218,634,639,657,0.0
ti:224314515,1,583,ref|NC_072417.1|,66495291,66495872,9,1,98.285,573,583,583,0.0
ti:224106031,1,834,ref|NC_072406.1|,28866321,28865487,9,3,98.565,824,836,834,0.0
ti:225153284,1,513,ref|NC_072412.1|,83529072,83529584,11,0,97.856,502,513,513,0.0
ti:223946671,1,747,ref|NC_072400.1|,50789993,50789246,9,1,98.663,738,748,747,0.0
ti:225206987,12,576,ref|NC_072413.1|,77828393,77828957,0,0,100.000,565,565,576,0.0
ti:224099932,1,582,ref|NC_072421.1|,72612366,72611784,9,1,98.285,573,583,582,0.0
ti:223889617,2,525,ref|NC_072404.1|,7356771,7357294,0,0,100.000,524,524,525,0.0
ti:223953429,1,278,ref|NC_072400.1|,92669428,92669705,0,0,100.000,278,278,278,9.11e-138
ti:225201349,2,273,ref|NC_072405.1|,48200618,48200889,1,0,99.632,271,272,273,5.73e-133
ti:225182882,10,710,ref|NC_072419.1|,25828570,25827869,8,1,98.718,693,702,710,0.0
ti:224320064,23,703,ref|NC_072407.1|,2717511,2718196,75,2,88.338,606,686,703,0.0
ti:224159358,29,683,ref|NC_072419.1|,11362824,11362170,1,0,99.847,654,655,683,0.0
ti:223839729,1,561,ref|NC_072401.1|,111362649,111363208,3,1,99.287,557,561,561,0.0
ti:224061946,1,802,ref|NC_072421.1|,110160061,110159260,2,0,99.751,800,802,802,0.0
ti:223962904,20,697,ref|NC_072415.1|,15434260,15434937,1,2,99.558,676,679,697,0.0
ti:224328850,1,644,ref|NC_072409.1|,30636772,30636128,3,1,99.380,641,645,644,0.0
ti:224055475,1,672,ref|NC_072404.1|,82791083,82791755,5,1,99.108,667,673,672,0.0
ti:223835642,9,785,ref|NC_072416.1|,14359926,14360703,6,1,99.100,771,778,785,0.0
ti:223986930,13,545,ref|NC_072421.1|,14232298,14232830,5,0,99.062,528,533,545,0.0
ti:223841316,2,717,ref|NC_072400.1|,111351962,111352678,4,1,99.303,712,717,717,0.0
ti:224096459,10,488,ref|NC_072409.1|,87947534,87948012,0,0,100.000,479,479,488,0.0
ti:223962086,16,679,ref|NC_072414.1|,78934698,78934034,1,1,99.699,663,665,679,0.0
ti:223959275,2,802,ref|NC_072399.1|,39545881,39545082,10,1,98.627,790,801,802,0.0
ti:225145226,1,397,ref|NC_072404.1|,119202322,119202718,2,0,99.496,395,397,397,0.0
ti:223869701,1,603,ref|NC_072404.1|,171876914,171877516,0,0,100.000,603,603,603,0.0
ti:224185529,21,663,ref|NC_072413.1|,46134908,46135550,0,0,100.000,643,643,663,0.0
ti:223856523,1,750,ref|NC_072419.1|,34820557,34819808,6,0,99.200,744,750,750,0.0
ti:224026291,1,830,ref|NC_072408.1|,20979802,20978973,18,0,97.831,812,830,830,0.0
ti:224172106,1,500,ref|NC_072418.1|,57526204,57526706,8,3,97.813,492,503,500,0.0
ti:225208834,11,660,ref|NC_072402.1|,152631898,152631249,0,0,100.000,650,650,660,0.0
ti:223988242,1,753,ref|NC_072416.1|,17463443,17464194,6,1,99.070,746,753,753,0.0
ti:224152655,4,770,ref|NC_072421.1|,113572455,113571688,6,1,99.089,761,768,770,0.0
ti:223971910,5,838,ref|NC_072402.1|,179047289,179046454,6,2,99.043,828,836,838,0.0
ti:224132066,1,580,ref|NC_072405.1|,10043700,10044278,12,3,97.418,566,581,580,0.0
ti:223936910,1,604,ref|NC_072408.1|,61105259,61105862,7,0,98.841,597,604,604,0.0
ti:223835714,1,526,ref|NC_072411.1|,72221811,72222337,3,1,99.241,523,527,527,0.0
ti:223993961,1,651,ref|NC_072398.1|,174687945,174688606,10,2,96.531,640,663,651,0.0
ti:224131439,1,703,ref|NC_072404.1|,62408347,62409049,5,0,99.289,698,703,703,0.0
ti:224130436,5,829,ref|NC_072401.1|,134745120,134744294,9,2,98.670,816,827,829,0.0
ti:224321670,27,682,ref|NC_072398.1|,162324713,162325368,0,0,100.000,656,656,682,0.0
ti:224196484,18,691,ref|NC_072402.1|,14440820,14440147,1,0,99.852,673,674,691,0.0
ti:224059174,1,662,ref|NC_072412.1|,11328284,11327623,7,0,98.943,655,662,662,0.0
ti:223991061,1,850,ref|NC_072402.1|,150745760,150744911,6,0,99.294,844,850,850,0.0
ti:223998586,1,651,ref|NC_072400.1|,62467782,62468434,2,2,99.387,649,653,651,0.0
ti:223901480,1,670,ref|NC_072409.1|,16624754,16625426,7,3,98.514,663,673,670,0.0
ti:225172143,1,711,ref|NC_072399.1|,44825508,44824798,12,0,98.312,699,711,711,0.0
ti:223915845,1,726,ref|NC_072401.1|,6893614,6894341,10,2,98.352,716,728,726,0.0
ti:224329832,20,696,ref|NC_072408.1|,41398215,41398891,6,0,99.114,671,677,696,0.0
ti:223919434,1,564,ref|NC_072400.1|,40193579,40193015,3,1,99.292,561,565,564,0.0
ti:225138369,1,425,ref|NC_072407.1|,29833435,29833011,9,0,97.882,416,425,425,0.0
ti:223845712,1,684,ref|NC_072403.1|,125886766,125887449,7,0,98.977,677,684,684,0.0
ti:225186103,1,597,ref|NC_072419.1|,37370113,37370711,1,2,99.499,596,599,597,0.0
ti:223868589,6,816,ref|NC_072419.1|,3660678,3661489,2,3,99.385,808,813,816,0.0
ti:224053693,1,678,ref|NC_072412.1|,71342440,71343117,6,0,99.115,672,678,678,0.0
ti:223978373,1,471,ref|NC_072401.1|,17660794,17660320,8,4,97.474,463,475,471,0.0
ti:223838370,10,890,ref|NC_072404.1|,146526427,146525547,0,0,100.000,881,881,890,0.0
ti:224013385,9,879,ref|NC_072421.1|,136257541,136258412,4,1,99.427,867,872,879,0.0
ti:225153649,1,650,ref|NC_072400.1|,45487117,45486470,8,1,98.462,640,650,650,0.0
ti:223865383,1,801,ref|NC_072405.1|,32331418,32332218,1,0,99.875,800,801,801,0.0
ti:223957389,23,711,ref|NC_072406.1|,125500443,125499754,0,1,99.855,689,690,711,0.0
ti:224001093,17,698,ref|NC_072416.1|,66548092,66548786,6,2,97.266,676,695,698,0.0
ti:223975884,1,703,ref|NC_072422.1|,1864429,1865132,12,1,98.153,691,704,704,0.0
ti:225136985,1,703,ref|NC_072402.1|,158716513,158715811,5,2,99.006,697,704,703,0.0
ti:223821828,6,806,ref|NC_072404.1|,152808855,152808053,5,2,99.128,796,803,806,0.0
ti:225187896,24,263,ref|NC_072412.1|,93465746,93465507,2,2,98.340,237,241,263,4.38e-111
ti:223865230,1,810,ref|NC_072403.1|,6369186,6369995,9,0,98.889,801,810,810,0.0
ti:223972494,6,864,ref|NC_072403.1|,14972189,14971330,4,1,99.419,855,860,864,0.0
ti:223928223,2,658,ref|NC_072410.1|,26055293,26054637,5,0,99.239,652,657,658,0.0
ti:224039076,4,660,ref|NC_072400.1|,70357690,70358344,3,2,99.239,652,657,660,0.0
ti:223878636,1,746,ref|NC_072415.1|,5933593,5934338,13,0,98.257,733,746,746,0.0
ti:224094627,1,470,ref|NC_072406.1|,122594023,122593554,14,0,97.021,456,470,470,0.0
ti:223845135,1,517,ref|NC_072400.1|,128691973,128691457,7,0,98.646,510,517,517,0.0
ti:223830445,1,654,ref|NC_072410.1|,30185316,30184663,1,0,99.847,653,654,654,0.0
ti:224184109,1,600,ref|NC_072399.1|,10114531,10113930,11,4,97.512,588,603,600,0.0
ti:223907504,1,705,ref|NC_072406.1|,3644650,3643946,49,0,93.050,656,705,705,0.0
ti:223978284,30,689,ref|NC_072417.1|,49069080,49068421,2,0,99.697,658,660,689,0.0
ti:224190797,19,697,ref|NC_072399.1|,70257466,70258142,1,1,99.558,676,679,697,0.0
ti:225169230,1,702,ref|NC_072407.1|,67168319,67169019,8,1,98.718,693,702,702,0.0
ti:224171913,20,659,ref|NC_072418.1|,48831327,48831967,11,3,97.819,628,642,659,0.0
ti:223934681,8,866,ref|NC_072399.1|,95364742,95365600,2,3,99.072,854,862,866,0.0
ti:224321013,20,651,ref|NC_072410.1|,28175576,28174947,0,3,99.368,629,633,651,0.0
ti:224035023,1,580,ref|NC_072398.1|,148970749,148970169,13,1,97.590,567,581,580,0.0
ti:224164943,31,494,ref|NC_072403.1|,160163149,160163610,125,15,69.345,328,473,666,7.37e-36
ti:223925341,1,766,ref|NC_072401.1|,198949478,198950244,18,1,97.523,748,767,766,0.0
ti:224100696,1,803,ref|NC_072406.1|,10437892,10437090,3,0,99.626,800,803,803,0.0
ti:223959044,1,835,ref|NC_072402.1|,151160511,151161347,5,2,99.164,830,837,835,0.0
ti:224188602,25,663,ref|NC_072403.1|,71967577,71968214,7,1,98.748,631,639,663,0.0
