ti:235922449,1,711,ref|NC_072414.1|,71454011,71454722,3,1,99.438,708,712,711,0.0
ti:235882680,1,675,ref|NC_072413.1|,39459209,39458535,3,2,99.260,671,676,675,0.0
ti:235934016,1,676,ref|NC_072405.1|,46011735,46011062,4,2,99.112,670,676,676,0.0
ti:237121868,1,669,ref|NC_072414.1|,47018506,47019174,5,0,99.253,664,669,669,0.0
ti:236411546,1,495,ref|NC_072420.1|,24571325,24570831,7,2,98.185,487,496,495,0.0
ti:237102463,1,417,ref|NC_072403.1|,125008138,125008554,4,0,99.041,413,417,417,0.0
ti:236028719,1,700,ref|NC_072401.1|,161299484,161298784,9,1,98.573,691,701,700,0.0
ti:235915990,1,652,ref|NC_072409.1|,114671175,114670521,6,1,98.626,646,655,652,0.0
ti:235886465,4,768,ref|NC_072410.1|,11588605,11587838,5,5,98.700,759,769,768,0.0
ti:235905696,2,735,ref|NC_072411.1|,92004815,92004082,5,0,99.319,729,734,735,0.0
ti:236800746,4,707,ref|NC_072414.1|,22370298,22369595,3,0,99.574,701,704,707,0.0
ti:236662409,1,537,ref|NC_072410.1|,68589578,68590115,0,1,99.814,537,538,537,0.0
ti:236511660,229,256,ref|NC_072399.1|,13945786,13945814,0,1,96.552,28,29,542,0.027
ti:235893368,1,641,ref|NC_072402.1|,54961011,54960371,1,0,99.844,640,641,641,0.0
ti:236474008,1,507,ref|NC_072400.1|,92092006,92091500,1,0,99.803,506,507,507,0.0
ti:236019233,1,740,ref|NC_072421.1|,6416397,6417137,5,3,98.922,734,742,740,0.0
ti:235876626,1,706,ref|NC_072406.1|,42095024,42094316,11,5,97.746,694,710,706,0.0
ti:236724166,2,671,ref|NC_072406.1|,55776303,55775633,2,1,99.553,668,671,671,0.0
ti:236642025,3,630,ref|NC_072402.1|,159013731,159014357,4,1,99.204,623,628,630,0.0
ti:236502960,1,668,ref|NC_072404.1|,11925569,11926236,5,0,99.251,663,668,668,0.0
ti:236672840,1,657,ref|NC_072404.1|,92879883,92879227,1,0,99.848,656,657,657,0.0
ti:236655796,1,730,ref|NC_072407.1|,85287324,85286595,3,0,99.589,727,730,730,0.0
ti:236035945,1,723,ref|NC_072404.1|,160251810,160251090,3,5,98.485,715,726,723,0.0
ti:235909134,1,714,ref|NC_072398.1|,16415979,16416694,1,2,99.581,713,716,714,0.0
ti:236406005,1,707,ref|NC_072407.1|,64507319,64508027,9,2,98.449,698,709,707,0.0
ti:236608436,1,651,ref|NC_072398.1|,25679414,25678764,1,0,99.846,650,651,651,0.0
ti:236720722,1,633,ref|NC_072399.1|,91358693,91358061,4,0,99.368,629,633,633,0.0
ti:236518780,1,690,ref|NC_072402.1|,5092690,5092001,2,0,99.710,688,690,690,0.0
ti:236052828,1,686,ref|NC_072411.1|,113832275,113831590,6,0,99.125,680,686,686,0.0
ti:235842154,2,705,ref|NC_072401.1|,3876948,3876244,4,1,99.291,700,705,705,0.0
ti:236002592,1,692,ref|NC_072402.1|,88390931,88390236,2,2,99.138,690,696,692,0.0
ti:236513235,1,608,ref|NC_072415.1|,43922319,43922924,12,1,97.697,594,608,608,0.0
ti:236664468,9,558,ref|NC_072402.1|,178654093,178654642,9,0,98.364,541,550,558,0.0
ti:235859122,4,709,ref|NC_072401.1|,147016731,147017439,3,3,99.154,703,709,709,0.0
ti:235955910,11,547,ref|NC_072401.1|,104573700,104574236,6,0,98.883,531,537,547,0.0
ti:235922905,1,667,ref|NC_072404.1|,74073992,74074661,3,3,99.104,664,670,667,0.0
ti:235897396,1,656,ref|NC_072398.1|,138657461,138658117,3,1,99.391,653,657,656,0.0
ti:235902747,1,323,ref|NC_072415.1|,18315017,18314693,0,2,99.385,323,325,726,3.80e-158
ti:235962376,1,754,ref|NC_072416.1|,28673863,28673108,5,6,98.549,747,758,754,0.0
ti:237100994,1,699,ref|NC_072415.1|,29197844,29197146,7,0,98.999,692,699,699,0.0
ti:235941644,1,715,ref|NC_072412.1|,81157917,81157201,3,2,99.303,712,717,715,0.0
ti:236609277,1,760,ref|NC_072411.1|,78547852,78548608,7,5,98.163,748,762,760,0.0
ti:235994907,1,760,ref|NC_072407.1|,34646329,34647091,7,3,98.689,753,763,760,0.0
ti:236405134,1,663,ref|NC_072412.1|,10050665,10051329,19,2,96.842,644,665,664,0.0
ti:235946032,1,708,ref|NC_072401.1|,80994542,80995250,3,5,98.875,703,711,708,0.0
ti:235937767,1,653,ref|NC_072400.1|,48573997,48573345,2,0,99.694,651,653,654,0.0
ti:235849647,2,700,ref|NC_072417.1|,50528481,50527782,2,1,99.571,697,700,700,0.0
ti:235864769,1,128,ref|NC_072407.1|,61397850,61397977,10,0,92.188,118,128,455,4.77e-44
ti:236056189,1,680,ref|NC_072400.1|,116556610,116555929,4,2,99.120,676,682,680,0.0
ti:236638276,1,180,ref|NC_072401.1|,6219135,6219314,3,0,98.333,177,180,180,2.30e-81
ti:235842927,1,736,ref|NC_072408.1|,45560563,45559823,6,3,98.516,730,741,736,0.0
ti:236054379,1,693,ref|NC_072406.1|,157578331,157579024,7,1,98.847,686,694,693,0.0
ti:235992593,22,849,ref|NC_072416.1|,82053287,82054114,1,2,99.638,826,829,849,0.0
ti:235912576,1,660,ref|NC_072402.1|,36594351,36595011,6,1,98.941,654,661,660,0.0
ti:235884849,1,676,ref|NC_072398.1|,22575364,22576039,2,0,99.704,674,676,676,0.0
ti:236720032,1,690,ref|NC_072401.1|,54537915,54538603,1,1,99.710,688,690,690,0.0
ti:235939360,1,676,ref|NC_072407.1|,112884066,112883390,2,1,99.557,674,677,676,0.0
ti:235996085,1,487,ref|NC_072401.1|,163355775,163355292,16,3,96.099,468,487,487,0.0
ti:236489714,1,703,ref|NC_072406.1|,137853730,137854432,6,4,98.582,695,705,703,0.0
ti:236539247,1,669,ref|NC_072400.1|,127132179,127132849,6,2,98.808,663,671,669,0.0
ti:235926782,2,715,ref|NC_072401.1|,138664609,138665322,1,0,99.860,713,714,719,0.0
ti:235892562,2,709,ref|NC_072421.1|,23308100,23308807,2,0,99.718,706,708,709,0.0
ti:236410631,1,677,ref|NC_072400.1|,27836205,27835528,3,1,99.410,674,678,677,0.0
ti:235899685,1,153,ref|NC_072414.1|,64358247,64358399,4,0,97.386,149,153,153,5.81e-66
ti:235928364,1,606,ref|NC_072414.1|,68160373,68159769,2,4,98.849,601,608,606,0.0
ti:237126325,1,712,ref|NC_072398.1|,165919665,165918953,10,1,98.457,702,713,712,0.0
ti:235906148,1,720,ref|NC_072403.1|,41849537,41850256,5,0,99.306,715,720,720,0.0
ti:235963740,10,880,ref|NC_072398.1|,98865377,98866249,0,2,99.771,871,873,880,0.0
ti:235899272,1,319,ref|NC_072418.1|,43619694,43620011,5,1,98.119,313,319,319,1.61e-150
ti:235886834,1,625,ref|NC_072414.1|,49862055,49861430,1,1,99.681,624,626,625,0.0
ti:236542996,1,709,ref|NC_072421.1|,153330139,153329431,1,0,99.859,708,709,709,0.0
ti:237106585,1,600,ref|NC_072404.1|,139375206,139375805,2,0,99.667,598,600,600,0.0
ti:236074744,1,608,ref|NC_072399.1|,91588139,91587529,9,3,98.036,599,611,608,0.0
ti:235942884,1,699,ref|NC_072406.1|,42793627,42792926,3,2,99.145,696,702,699,0.0
ti:237101270,1,592,ref|NC_072407.1|,89698509,89697918,14,0,97.635,578,592,592,0.0
ti:236055996,1,579,ref|NC_072415.1|,41212920,41212343,8,1,98.446,570,579,579,0.0
ti:235878766,1,745,ref|NC_072405.1|,144251394,144252138,3,0,99.597,742,745,745,0.0
ti:235846676,1,547,ref|NC_072417.1|,576805,576259,4,0,99.269,543,547,547,0.0
ti:236479007,5,790,ref|NC_072421.1|,46758944,46758158,6,1,99.111,780,787,790,0.0
ti:236646232,1,399,ref|NC_072411.1|,24329072,24328673,8,1,97.750,391,400,399,0.0
ti:235995481,1,657,ref|NC_072402.1|,139496638,139495982,1,0,99.848,656,657,657,0.0
ti:236085496,1,639,ref|NC_072413.1|,39727335,39727974,1,1,99.688,638,640,639,0.0
ti:236417988,1,684,ref|NC_072405.1|,57555106,57554422,2,4,98.981,680,687,684,0.0
ti:235948094,1,687,ref|NC_072398.1|,123170115,123169428,1,1,99.709,686,688,687,0.0
ti:236072780,1,719,ref|NC_072407.1|,22007801,22007081,5,2,99.029,714,721,719,0.0
ti:237123328,1,682,ref|NC_072405.1|,116203613,116204294,5,0,99.267,677,682,682,0.0
ti:236872913,1,644,ref|NC_072407.1|,90359360,90360004,3,1,99.380,641,645,644,0.0
ti:236409420,5,686,ref|NC_072417.1|,10430962,10430283,3,1,99.267,677,682,686,0.0
ti:236084955,1,692,ref|NC_072415.1|,62840432,62841124,2,3,99.280,689,694,692,0.0
ti:236542499,358,397,ref|NC_072418.1|,62363481,62363522,3,1,88.095,37,42,644,8.01e-04
ti:237116416,1,440,ref|NC_072402.1|,138724736,138725174,5,1,98.636,434,440,440,0.0
ti:236636739,1,714,ref|NC_072405.1|,149002846,149002132,2,1,99.580,712,715,714,0.0
ti:236413442,1,683,ref|NW_026545358.1|,656537,657219,15,0,97.804,668,683,683,0.0
ti:235995443,349,410,ref|NC_072416.1|,52648067,52648129,9,2,78.462,51,65,701,0.003
