ti:372713268,46,968,chr14,39895240,39894312,7,7,98.387,915,930,968,0.0
ti:373112758,1,576,chr3,25098942,25098366,39,1,93.068,537,577,576,0.0
ti:369242775,8,859,chr6,54218606,54217755,8,5,98.363,841,855,859,0.0
ti:371416857,12,990,chr4_ctg9_hap1,550154,551133,17,6,97.358,958,984,990,0.0
ti:369249002,49,933,chrX,85357944,85357061,16,1,98.079,868,885,933,0.0
ti:371849879,44,923,chr4,49096454,49097314,168,12,77.740,688,885,931,0.0
ti:372649073,59,455,chr19,2880498,2880886,20,2,92.947,369,397,470,4.24e-162
ti:373335196,9,927,chr14,100650567,100649644,11,7,98.054,907,925,930,0.0
ti:373896366,67,892,chr9,68825241,68824415,21,1,97.340,805,827,892,0.0
ti:373135419,14,410,chr3,41885543,41885939,20,0,94.962,377,397,534,2.52e-174
ti:373908989,14,929,chr8,32831385,32832302,9,2,98.802,907,918,929,0.0
ti:372736106,29,683,chr7,107857285,107857938,9,1,98.473,645,655,683,0.0
ti:372557315,46,381,chr9,91311057,91311392,26,0,92.262,310,336,396,7.21e-134
ti:369976437,47,883,chr21,18981756,18980906,12,11,96.483,823,853,883,0.0
ti:371585769,58,658,chr3,177943379,177942778,44,1,92.525,557,602,658,0.0
ti:372668647,13,963,chr20,51072585,51071635,24,7,96.444,922,956,963,0.0
ti:372460114,107,761,chr2,115592420,115593017,146,34,67.727,447,660,1069,3.02e-29
ti:371855142,42,943,chr16,34022415,34021510,109,5,87.115,791,908,943,0.0
ti:369488464,14,657,chr3,56707993,56707341,7,2,97.248,636,654,657,0.0
ti:372666926,1,977,chr14,75617563,75618540,13,3,98.366,963,979,977,0.0
ti:370101261,58,964,chr6,36053005,36052095,11,2,98.353,896,911,964,0.0
ti:371415893,3,1039,chr5,74945942,74944900,14,11,97.326,1019,1047,1039,0.0
ti:372673229,52,721,chr19,49952368,49953033,39,13,92.148,622,675,742,0.0
ti:369999312,51,628,chr6,138922668,138923244,49,1,91.349,528,578,628,0.0
ti:372669513,13,530,chr17,33748775,33748260,8,3,97.308,506,520,573,0.0
ti:370115852,43,936,chr1,174107769,174108696,10,4,95.048,883,929,936,0.0
ti:371414867,14,936,chr6,26326609,26327532,7,3,98.490,913,927,936,0.0
ti:373906660,58,1034,chr13,71858321,71859296,11,3,98.569,964,978,1034,0.0
ti:371793052,39,855,chr19,6626436,6625624,38,5,94.621,774,818,855,0.0
ti:373336308,54,947,chr7,8856013,8855116,21,1,97.216,873,898,947,0.0
ti:373149237,13,1011,chr3,130799375,130798367,6,7,98.218,992,1010,1011,0.0
ti:372784030,50,937,chr3,19731996,19731108,10,1,98.763,878,889,937,0.0
ti:372732629,29,655,chrY,22584642,22584020,9,1,97.927,614,627,655,0.0
ti:373136964,53,711,chr7,10210790,10210131,16,1,97.424,643,660,711,0.0
ti:371795689,58,988,chr4,162535440,162536372,11,9,97.338,914,939,988,0.0
ti:370101013,57,377,chr10,34961402,34961714,11,2,94.081,302,321,378,2.34e-133
ti:370111050,6,933,chr12,67189032,67188104,8,1,99.031,920,929,933,0.0
ti:372732704,17,144,chr15,56402927,56402800,4,0,96.875,124,128,272,2.55e-52
ti:371787356,58,1018,chr18,13689531,13690494,25,3,97.095,936,964,1018,0.0
ti:369257853,58,979,chr1,222684123,222685051,20,6,96.459,899,932,980,0.0
ti:370100581,55,948,chr8,69723943,69724831,11,5,97.768,876,896,948,0.0
ti:373154730,58,940,chr1,97205907,97205007,8,10,95.810,869,907,940,0.0
ti:370102492,8,387,chr10,42399034,42398653,46,2,87.435,334,382,389,1.82e-127
ti:371843315,16,220,chr7,93755313,93755516,8,5,93.720,194,207,220,1.33e-78
ti:369983234,16,610,chr20,29829340,29829944,73,13,84.754,517,610,610,3.86e-180
ti:371799630,58,986,chr5,121791666,121790728,8,2,98.083,921,939,986,0.0
ti:373340959,58,1025,chr6,52233145,52234123,9,11,97.554,957,981,1025,0.0
ti:373409955,13,1055,chr1,75558064,75559110,4,8,98.856,1037,1049,1055,0.0
ti:370098853,59,657,chr12,21224939,21225524,8,2,96.167,577,600,657,0.0
ti:372447932,14,951,chr3,112956801,112957741,9,3,98.725,929,941,951,0.0
ti:373145305,14,1019,chr12,52346983,52347990,6,5,98.812,998,1010,1019,0.0
ti:372680080,49,695,chr10,34904245,34903609,26,3,94.436,611,647,695,0.0
ti:373403251,112,166,chr8,88793728,88793783,6,3,81.034,47,58,984,0.014
ti:369219611,57,904,chr9,67607,66759,17,1,97.880,831,849,904,0.0
ti:369503340,57,916,chr14,100709128,100709990,13,3,98.146,847,863,923,0.0
ti:371865767,46,978,chrUn_gl000228,40306,41236,7,3,98.822,923,934,978,0.0
ti:373411249,13,779,chr1,223437767,223437001,23,0,97.001,744,767,779,0.0
ti:370118221,60,415,chr1,163007278,163007629,115,4,66.106,236,357,902,2.30e-14
ti:372449129,51,780,chr11,110898462,110897720,11,4,96.505,718,744,780,0.0
ti:372445252,1,960,chr14,73409555,73410500,17,18,96.362,927,962,960,0.0
ti:372570125,53,726,chr1,32904259,32904936,11,1,97.788,663,678,726,0.0
ti:369496942,8,958,chr11,114157270,114156315,13,5,98.117,938,956,958,0.0
ti:371843397,14,606,chr12,92797620,92798208,4,2,98.651,585,593,606,0.0
ti:372730850,30,668,chrY,22164193,22163541,8,2,96.631,631,653,668,0.0
ti:373145650,11,1010,chr1,59659613,59658615,12,1,98.700,987,1000,1010,0.0
ti:371851672,58,581,chr8,42642610,42642091,12,2,96.947,508,524,583,0.0
ti:369499545,55,1047,chr8,84960437,84961429,11,2,98.692,981,994,1047,0.0
ti:369259107,48,929,chr3,152053268,152054137,13,6,97.166,857,882,929,0.0
ti:372450551,11,957,chr7,34464970,34465903,7,4,97.888,927,947,957,0.0
ti:369243210,58,1061,chr2,164563191,164562188,14,4,98.211,988,1006,1061,0.0
ti:370113666,4,1011,chr5,118469259,118470260,10,2,98.413,992,1008,1011,0.0
ti:371862563,53,967,chr3,20029951,20029036,14,1,98.362,901,916,967,0.0
ti:373349143,57,895,chr12,3192733,3193573,7,2,98.930,832,841,895,0.0
ti:373121268,12,998,chr13,54546541,54545551,14,6,97.984,972,992,998,0.0
ti:373110123,58,929,chr14,51355607,51356479,21,2,97.254,850,874,929,0.0
ti:371833310,58,1005,chr17,73316005,73316955,6,3,99.054,942,951,1005,0.0
ti:369245428,58,942,chr15,31916547,31915666,12,4,98.081,869,886,942,0.0
ti:369985389,1,752,chr10,130015420,130016169,10,5,97.616,737,755,752,0.0
ti:369488690,57,813,chr14,28201842,28201085,5,5,98.423,749,761,813,0.0
ti:369252703,58,660,chr16,25304729,25304128,11,2,96.705,587,607,660,0.0
ti:372682825,54,924,chr15,25025720,25026587,10,1,98.507,858,871,924,0.0
ti:372727274,72,226,chrY,17138795,17138949,9,2,92.949,145,156,226,3.74e-56
ti:372730005,70,493,chrY,17169718,17169301,7,3,96.934,411,424,493,0.0
ti:370123108,64,1006,chrY,16684016,16683066,17,3,97.371,926,951,1007,0.0
ti:371578933,47,1075,chr15,94327968,94326930,29,9,96.058,999,1040,1075,0.0
ti:369506772,46,1074,chr1,21520910,21519866,18,8,96.746,1011,1045,1076,0.0
ti:373408143,55,850,chr11,57458207,57457415,9,3,98.492,784,796,850,0.0
ti:373117755,12,940,chr3,71490019,71489097,22,2,96.986,901,929,940,0.0
ti:373899811,21,915,chr4,132822084,132822980,18,4,97.550,876,898,915,0.0
ti:369983096,49,625,chr10,116905587,116906160,6,1,98.440,568,577,1035,0.0
ti:371861409,14,969,chr11,106521072,106520109,8,7,98.340,948,964,969,0.0
ti:370129697,52,1046,chr2,15482948,15483947,10,5,98.302,984,1001,1046,0.0
ti:373903407,11,1028,chr18,36226519,36225500,14,5,98.043,1002,1022,1028,0.0
ti:372783857,6,994,chr10,42399519,42398535,95,6,89.798,889,990,994,0.0
ti:372450701,121,1015,chr11,54966515,54967412,111,20,84.835,772,910,1016,0.0
ti:369496215,142,1096,chr17,34595986,34595010,68,13,90.593,886,978,1096,0.0
ti:373134201,52,757,chr1,109360838,109360132,5,1,99.151,701,707,767,0.0
ti:371850116,14,988,chr11,8679076,8678099,8,5,98.672,966,979,988,0.0
ti:369502002,14,914,chr10,55036853,55035955,16,2,97.783,882,902,914,0.0
ti:369219172,14,1040,chr9,2996309,2997339,15,4,98.157,1012,1031,1040,0.0
ti:372673325,13,1003,chr8,61653859,61652865,5,4,99.095,986,995,1003,0.0
ti:371583260,14,964,chr20,5207289,5206341,10,2,98.738,939,951,964,0.0
ti:373411927,14,672,chr4,19766011,19766669,9,0,98.634,650,659,672,0.0
ti:369249228,460,962,chrY,20808219,20808729,63,4,85.742,439,512,967,3.11e-161
ti:372565646,57,862,chr9,92254100,92254909,15,4,97.654,791,810,862,0.0
ti:371580342,13,1034,chr9,75542715,75543741,16,5,97.955,1006,1027,1034,0.0
ti:371839510,57,701,chr1,219390508,219389866,12,2,97.829,631,645,704,0.0
ti:372657712,11,986,chr5,41128937,41127959,7,2,98.979,969,979,986,0.0
ti:371790214,48,1035,chr20,51392228,51393222,22,7,97.085,966,995,1035,0.0
ti:369988096,55,927,chr6,157282160,157281283,10,4,97.169,858,883,927,0.0
ti:372570941,58,835,chr10,47098912,47098134,18,5,97.055,758,781,835,0.0
ti:371578797,140,877,chr6,90002605,90003343,10,4,97.976,726,741,877,0.0
ti:370266616,60,571,chrY,22572846,22573353,11,1,97.070,497,512,571,0.0
ti:373158518,58,893,chr2,17915620,17916464,8,9,97.754,827,846,893,0.0
ti:373342962,12,587,chr5,146518030,146518605,19,0,96.701,557,576,587,0.0
ti:369991828,66,852,chr7,92293508,92294297,40,4,94.311,746,791,853,0.0
ti:373151844,58,859,chr4,152430014,152430812,14,4,97.634,784,803,859,0.0
ti:373113956,58,1044,chr11,84299518,84300512,23,5,96.884,964,995,1047,0.0
ti:373119325,1,751,chr15,51917225,51916475,13,0,98.269,738,751,758,0.0
ti:377496379,52,1040,chr3,167032575,167031585,20,4,97.581,968,992,1040,0.0
ti:369245673,58,1015,chr4,111266909,111265948,10,4,98.545,948,962,1015,0.0
ti:373147040,14,1025,chr12,71020334,71019271,19,11,93.327,993,1064,1027,0.0
ti:371584390,14,1030,chr17,61466687,61465667,6,9,97.858,1005,1027,1030,0.0
ti:373136559,14,1046,chr7,114165690,114164651,11,9,98.079,1021,1041,1046,0.0
ti:373147067,14,983,chr14,22180808,22181777,14,4,98.148,954,972,985,0.0
ti:369516038,269,1029,chr3,88407709,88408476,20,10,95.974,739,770,1031,0.0
ti:369513678,60,266,chr12,110657392,110657598,6,0,97.101,201,207,342,9.75e-92
ti:371837444,54,619,chr11,83229530,83228965,67,0,88.163,499,566,619,0.0
ti:373408754,38,713,chr1,87396970,87397642,7,2,98.521,666,676,715,0.0
ti:373340235,14,1017,chr6,6265439,6264432,7,6,98.712,996,1009,1017,0.0
ti:372664979,10,936,chr12,62840835,62841762,16,4,97.742,909,930,936,0.0
