ti:341312032,44,806,ref|NC_072409.1|,127715323,127714561,6,0,99.214,757,763,806,0.0
ti:340893666,51,846,ref|NC_072409.1|,37377499,37376704,0,0,100.000,796,796,846,0.0
ti:352836786,47,713,ref|NC_072398.1|,110204856,110205523,1,1,99.701,666,668,713,0.0
ti:340987556,1,875,ref|NC_072402.1|,107772414,107773289,2,1,99.658,873,876,875,0.0
ti:341436080,2,336,ref|NC_072399.1|,29184215,29184549,9,2,96.726,325,336,336,4.26e-152
ti:340959354,1,703,ref|NC_072398.1|,147251382,147252084,30,0,95.733,673,703,703,0.0
ti:340960440,43,784,ref|NC_072410.1|,31670828,31671569,2,0,99.730,740,742,784,0.0
ti:338745580,46,893,ref|NW_026546026.1|,326457,327304,0,0,100.000,848,848,893,0.0
ti:341027742,6,762,ref|NC_072416.1|,67974730,67973974,3,0,99.604,754,757,762,0.0
ti:341424022,48,749,ref|NC_072418.1|,71720241,71720942,1,0,99.858,701,702,749,0.0
ti:341380028,7,796,ref|NC_072418.1|,21248953,21248164,2,0,99.747,788,790,796,0.0
ti:341007150,2,531,ref|NC_072405.1|,87356872,87356342,2,1,99.435,528,531,531,0.0
ti:337042278,49,872,ref|NC_072404.1|,34682564,34683386,1,1,99.757,822,824,872,0.0
ti:338709407,5,911,ref|NC_072415.1|,39006706,39007612,4,2,99.339,902,908,911,0.0
ti:338732177,2,243,ref|NC_072412.1|,69702540,69702299,12,0,95.041,230,242,243,1.41e-102
ti:341413279,47,604,ref|NC_072414.1|,43616643,43617200,0,0,100.000,558,558,604,0.0
ti:340948768,1,802,ref|NC_072421.1|,35603300,35604102,6,1,99.128,796,803,802,0.0
ti:341232491,41,809,ref|NC_072414.1|,59246071,59245308,9,2,98.179,755,769,809,0.0
ti:341543301,2,862,ref|NC_072405.1|,81054226,81055115,9,1,95.730,852,890,862,0.0
ti:338722953,14,876,ref|NC_072408.1|,25957064,25957924,3,2,99.421,858,863,876,0.0
ti:341238862,48,708,ref|NC_072409.1|,57303987,57303327,3,0,99.546,658,661,708,0.0
ti:341425462,6,827,ref|NC_072414.1|,85576687,85575866,3,0,99.635,819,822,827,0.0
ti:340896337,3,924,ref|NC_072410.1|,125937832,125936911,4,0,99.566,918,922,924,0.0
ti:352834712,50,851,ref|NC_072414.1|,54938019,54938820,3,0,99.626,799,802,851,0.0
ti:340948753,5,760,ref|NC_072411.1|,78791806,78792561,0,0,100.000,756,756,760,0.0
ti:341194894,1,853,ref|NC_072403.1|,89733402,89732549,4,1,99.415,849,854,853,0.0
ti:341000702,12,829,ref|NC_072421.1|,43713520,43712703,0,0,100.000,818,818,829,0.0
ti:337029456,45,703,ref|NW_026545672.1|,35355,34697,7,0,98.938,652,659,703,0.0
ti:341537717,1,434,ref|NC_072418.1|,31162524,31162091,5,0,98.848,429,434,434,0.0
ti:341010323,46,782,ref|NC_072401.1|,190443196,190443932,0,0,100.000,737,737,782,0.0
ti:341250234,42,859,ref|NW_026545359.1|,23913,23096,3,0,99.633,815,818,859,0.0
ti:341424040,45,746,ref|NC_072403.1|,50379846,50380547,1,0,99.858,701,702,746,0.0
ti:340975290,12,502,ref|NC_072401.1|,108484642,108484152,4,0,99.185,487,491,502,0.0
