ti:2011283662,2,731,ref|NC_072405.1|,45402398,45403129,2,2,99.454,728,732,731,0.0
ti:2007697516,1,564,ref|NC_072405.1|,108265510,108266069,3,4,98.759,557,564,564,0.0
ti:2010533850,1,767,ref|NC_072405.1|,152001484,152002250,6,2,98.958,760,768,767,0.0
ti:1979502185,1,164,ref|NC_072405.1|,40602234,40602071,5,0,96.951,159,164,164,3.38e-70
ti:2047406222,1,699,ref|NC_072407.1|,16349233,16349930,0,1,99.857,698,699,701,0.0
ti:1973629919,4,369,ref|NC_072405.1|,13979053,13978688,1,0,99.727,365,366,369,0.0
ti:2016044106,1,803,ref|NC_072398.1|,60495984,60496787,3,1,99.502,800,804,803,0.0
ti:2036559768,1,613,ref|NC_072410.1|,14514835,14514219,0,6,99.029,612,618,613,0.0
ti:2010113401,1,758,ref|NC_072405.1|,136155125,136154368,0,0,100.000,758,758,758,0.0
ti:2011287421,1,584,ref|NC_072405.1|,56930674,56930091,2,0,99.658,582,584,761,0.0
ti:2013158074,1,773,ref|NC_072412.1|,30554684,30555454,2,2,99.483,769,773,773,0.0
ti:2026354991,1,753,ref|NC_072413.1|,61016096,61016853,2,5,99.077,751,758,753,0.0
ti:1974940363,1,265,ref|NC_072405.1|,8631679,8631944,0,1,99.624,265,266,265,3.04e-129
ti:1973626225,8,396,ref|NC_072405.1|,58615353,58615741,0,0,100.000,389,389,396,0.0
ti:2055113308,1,204,ref|NC_072405.1|,163465953,163465750,2,0,99.020,202,204,204,1.01e-95
ti:2019476215,11,800,ref|NC_072405.1|,27315477,27316267,6,1,99.115,784,791,800,0.0
ti:2042914942,1,799,ref|NC_072405.1|,68309069,68308270,0,1,99.875,799,800,799,0.0
ti:1978617965,1,476,ref|NC_072405.1|,11360942,11360467,0,0,100.000,476,476,727,0.0
ti:1983520565,1,594,ref|NC_072405.1|,58009356,58009948,23,3,95.630,569,595,594,0.0
ti:2019481887,1,765,ref|NC_072406.1|,141671797,141672555,24,16,93.548,725,775,765,0.0
ti:2016861352,1,537,ref|NW_026545534.1|,596619,596071,1,10,97.632,536,549,540,0.0
ti:2013152018,1,378,ref|NC_072406.1|,32087023,32087400,3,0,99.206,375,378,378,0.0
ti:2010786751,1,695,ref|NC_072405.1|,85882406,85881713,1,3,99.425,692,696,695,0.0
ti:2010786187,1,497,ref|NC_072405.1|,85985330,85985827,2,3,98.998,494,499,497,0.0
ti:1974951489,274,333,ref|NC_072401.1|,7837309,7837367,9,1,83.333,50,60,719,1.92e-06
ti:2010795195,12,396,ref|NC_072405.1|,45723719,45724104,1,1,99.482,384,386,405,0.0
ti:2042914758,1,146,ref|NC_072411.1|,83393337,83393191,0,1,99.320,146,147,146,5.47e-66
ti:2013157735,1,428,ref|NC_072419.1|,17211830,17212258,3,1,99.068,425,429,428,0.0
ti:1978615279,1,446,ref|NC_072405.1|,139983711,139983269,0,2,98.881,442,447,448,0.0
ti:2010535231,4,815,ref|NC_072405.1|,45648611,45647801,2,1,99.631,809,812,815,0.0
ti:2010783213,1,381,ref|NC_072405.1|,134927605,134927985,9,0,97.638,372,381,381,2.38e-180
ti:2010523800,1,344,ref|NC_072405.1|,14024654,14024311,0,0,100.000,344,344,344,6.43e-173
ti:1983443239,1,774,ref|NC_072405.1|,29293642,29292870,0,1,99.871,773,774,774,0.0
ti:2010121740,1,602,ref|NC_072404.1|,48436753,48437355,3,1,99.337,599,603,602,0.0
ti:2026356447,6,801,ref|NC_072407.1|,10362729,10361931,6,3,98.874,790,799,801,0.0
ti:1978622073,1,850,ref|NC_072398.1|,116188324,116187473,0,5,99.297,848,854,850,0.0
ti:1977266151,1,728,ref|NC_072409.1|,103588670,103587943,4,0,99.451,724,728,728,0.0
ti:1983443895,1,808,ref|NC_072421.1|,107879041,107878231,0,3,99.630,808,811,808,0.0
ti:2009042060,1,734,ref|NC_072410.1|,50763495,50764226,3,6,98.777,727,736,734,0.0
ti:2047401091,1,831,ref|NC_072402.1|,46247977,46247144,1,3,99.520,830,834,831,0.0
ti:2033345641,1,835,ref|NC_072416.1|,65836014,65836850,3,2,99.403,832,837,835,0.0
ti:2010533630,1,474,ref|NC_072405.1|,151965681,151965203,3,11,97.095,468,482,474,0.0
ti:2009045035,1,618,ref|NC_072421.1|,30910588,30911198,14,11,95.968,595,620,618,0.0
ti:2010794607,1,441,ref|NC_072405.1|,45629798,45630239,0,1,99.774,441,442,441,0.0
ti:2010793408,1,620,ref|NC_072405.1|,112878948,112878331,8,2,98.387,610,620,620,0.0
ti:2010114306,1,653,ref|NC_072405.1|,13936089,13936743,0,2,99.695,653,655,653,0.0
ti:2016049541,1,785,ref|NC_072408.1|,123805011,123804223,3,4,99.113,782,789,785,0.0
ti:2017101521,1,631,ref|NC_072405.1|,56784938,56785573,5,5,98.428,626,636,640,0.0
ti:2013157237,1,345,ref|NC_072411.1|,82998770,82999114,8,0,97.681,337,345,345,9.10e-163
ti:2047400215,1,590,ref|NC_072401.1|,24143241,24142652,6,3,98.311,582,592,596,0.0
ti:1977266290,1,887,ref|NC_072407.1|,104779862,104780754,1,7,98.993,885,894,887,0.0
ti:2010527972,1,608,ref|NC_072405.1|,85942049,85941446,0,6,99.015,603,609,608,0.0
ti:1992255115,2,886,ref|NC_072409.1|,90628930,90629818,1,4,99.438,884,889,886,0.0
ti:2004412570,1,579,ref|NC_072407.1|,71507010,71506436,2,4,98.964,573,579,583,0.0
ti:2055622568,1,629,ref|NC_072405.1|,85134398,85133769,1,1,99.683,628,630,629,0.0
ti:2010797851,1,173,ref|NC_072405.1|,51349460,51349632,0,0,100.000,173,173,173,6.40e-82
ti:1973628034,5,676,ref|NC_072405.1|,138838974,138838303,1,2,99.554,670,673,676,0.0
ti:1983876081,1,610,ref|NC_072405.1|,135327154,135326551,7,14,95.624,590,617,612,0.0
ti:1983872638,1,709,ref|NC_072405.1|,29368518,29369228,1,2,99.578,708,711,709,0.0
ti:1986351612,1,787,ref|NC_072405.1|,105055015,105054230,1,1,99.746,785,787,787,0.0
ti:1983698249,1,696,ref|NC_072405.1|,56346424,56347119,0,0,100.000,696,696,696,0.0
ti:1983700430,1,735,ref|NC_072405.1|,12793211,12792477,2,0,99.728,733,735,735,0.0
ti:1983120723,1,851,ref|NC_072404.1|,83943767,83942921,5,1,98.942,842,851,851,0.0
ti:1979498831,1,626,ref|NC_072405.1|,158401542,158402166,3,3,99.043,621,627,626,0.0
