ti:218152719,21,660,ref|NC_072402.1|,146240621,146239981,4,1,99.220,636,641,660,0.0
ti:218295061,6,847,ref|NC_072412.1|,57655566,57656407,0,0,100.000,842,842,847,0.0
ti:218132178,6,455,ref|NC_072405.1|,38561253,38561699,5,1,98.222,442,450,455,0.0
ti:218419034,1,366,ref|NC_072402.1|,91682438,91682073,5,0,98.634,361,366,366,1.07e-177
ti:218099791,7,720,ref|NC_072402.1|,69996218,69995505,1,0,99.860,713,714,720,0.0
ti:218184331,1,500,ref|NC_072406.1|,106930865,106930366,0,0,100.000,500,500,500,0.0
ti:218564404,1,621,ref|NC_072405.1|,166300535,166299923,2,1,98.390,611,621,621,0.0
ti:218570386,1,645,ref|NC_072421.1|,68865313,68864666,6,3,98.611,639,648,645,0.0
ti:218539715,12,570,ref|NC_072407.1|,13103775,13104333,4,0,99.284,555,559,570,0.0
ti:218336431,8,378,ref|NC_072410.1|,135837238,135837609,0,1,99.731,371,372,378,0.0
ti:218425696,1,709,ref|NC_072409.1|,15348169,15348878,7,3,98.594,701,711,709,0.0
ti:218583661,13,420,ref|NC_072405.1|,131232327,131231925,3,1,98.039,400,408,420,0.0
ti:218367821,18,699,ref|NC_072403.1|,45489629,45488944,0,2,99.417,682,686,699,0.0
ti:218279306,1,382,ref|NC_072409.1|,69395852,69396232,9,1,97.382,372,382,382,9.58e-179
ti:218154372,9,820,ref|NC_072402.1|,163193602,163194413,3,0,99.631,809,812,820,0.0
ti:218563240,5,295,ref|NC_072398.1|,81620451,81620160,2,1,98.973,289,292,295,2.08e-140
ti:218493669,13,684,ref|NC_072407.1|,30334830,30334159,0,0,100.000,672,672,684,0.0
ti:218356630,18,681,ref|NC_072407.1|,57441026,57440363,2,0,99.699,662,664,681,0.0
ti:218565186,1,570,ref|NC_072411.1|,61301377,61301946,2,0,99.649,568,570,570,0.0
ti:218509743,18,519,ref|NC_072405.1|,72045693,72046196,2,1,99.206,500,504,519,0.0
ti:218148367,1,127,ref|NC_072400.1|,104509106,104508980,4,0,96.850,123,127,127,3.52e-52
ti:218307074,1,572,ref|NC_072400.1|,131498846,131499417,13,0,97.727,559,572,572,0.0
ti:218532052,4,503,ref|NC_072402.1|,188520959,188520459,0,1,99.800,500,501,503,0.0
ti:218386999,1,706,ref|NC_072404.1|,59842574,59843279,10,0,98.584,696,706,706,0.0
ti:218133639,9,225,ref|NC_072410.1|,18665924,18666141,5,1,97.248,212,218,225,9.66e-97
ti:218564091,2,650,ref|NC_072401.1|,141920733,141921381,11,0,98.305,638,649,650,0.0
ti:218292851,1,283,ref|NC_072413.1|,36154921,36155203,7,2,96.831,275,284,283,4.49e-127
ti:218474835,5,371,ref|NC_072418.1|,26359272,26359638,3,0,99.183,364,367,371,0.0
ti:218164426,1,286,ref|NC_072415.1|,30207732,30208017,1,0,99.650,285,286,286,2.01e-140
ti:218453486,20,441,ref|NC_072408.1|,92715741,92716162,1,0,99.763,421,422,441,0.0
ti:218491517,19,596,ref|NC_072399.1|,59742949,59743526,15,0,97.405,563,578,596,0.0
ti:218549678,1,315,ref|NC_072418.1|,36319134,36319449,1,1,99.367,314,316,315,2.89e-154
ti:218100468,4,320,ref|NC_072401.1|,186229349,186229031,0,2,99.373,317,319,320,2.52e-155
ti:218445455,1,816,ref|NC_072401.1|,195013704,195014519,4,0,99.510,812,816,816,0.0
ti:218486096,1,257,ref|NC_072401.1|,173908058,173907802,3,0,98.833,254,257,257,2.58e-122
ti:218113982,14,691,ref|NC_072400.1|,76159900,76159223,0,0,100.000,678,678,691,0.0
ti:218428777,1,691,ref|NC_072411.1|,51755925,51756615,6,0,99.132,685,691,691,0.0
ti:218174440,1,710,ref|NC_072400.1|,81803603,81804309,3,1,99.155,704,710,710,0.0
ti:218366140,1,820,ref|NC_072418.1|,54818168,54818987,2,0,99.756,818,820,820,0.0
ti:218365314,19,536,ref|NC_072407.1|,59014230,59013714,4,1,99.035,513,518,536,0.0
ti:218128995,1,507,ref|NC_072398.1|,199985073,199984567,1,0,99.803,506,507,507,0.0
ti:218388790,1,487,ref|NC_072401.1|,181598845,181599329,8,1,97.947,477,487,543,0.0
ti:218372194,12,583,ref|NC_072401.1|,48467413,48466842,0,0,100.000,572,572,583,0.0
ti:218451003,4,584,ref|NC_072409.1|,43810928,43811508,3,0,99.484,578,581,584,0.0
ti:218114546,1,400,ref|NC_072410.1|,131069280,131069679,8,0,98.000,392,400,400,0.0
ti:218279271,9,652,ref|NC_072400.1|,90690271,90690913,4,1,99.224,639,644,652,0.0
ti:218236182,17,350,ref|NC_072408.1|,6453995,6454328,7,3,96.726,325,336,350,1.53e-151
ti:218388392,1,506,ref|NC_072416.1|,80984830,80984325,7,0,98.617,499,506,506,0.0
ti:218270432,3,539,ref|NC_072418.1|,71970740,71970203,11,1,97.770,526,538,539,0.0
ti:218203511,1,610,ref|NC_072411.1|,73595262,73594654,2,1,99.508,607,610,610,0.0
ti:218250899,3,606,ref|NC_072407.1|,48749162,48749767,2,2,99.340,602,606,606,0.0
ti:218287859,1,277,ref|NC_072399.1|,71795351,71795074,0,1,99.640,277,278,277,1.24e-135
ti:218504863,1,762,ref|NC_072421.1|,26578947,26579708,1,0,99.869,761,762,762,0.0
ti:218224332,11,681,ref|NC_072400.1|,31417296,31416626,2,0,99.702,669,671,681,0.0
ti:218302843,1,767,ref|NC_072401.1|,105179059,105179826,3,1,99.479,764,768,767,0.0
ti:218395807,1,629,ref|NC_072406.1|,146890578,146891206,2,0,99.682,627,629,629,0.0
ti:218264543,1,543,ref|NC_072407.1|,114216232,114216774,12,0,97.790,531,543,543,0.0
ti:218499165,6,713,ref|NC_072416.1|,25558228,25558936,16,3,97.324,691,710,713,0.0
ti:218192928,20,604,ref|NC_072398.1|,230469469,230470054,0,1,99.829,585,586,604,0.0
ti:218396988,1,583,ref|NW_026546173.1|,20490,19908,0,0,100.000,583,583,583,0.0
ti:218550359,1,767,ref|NC_072401.1|,189054135,189053369,0,0,100.000,767,767,767,0.0
ti:218476851,1,745,ref|NC_072412.1|,23294985,23294241,1,0,99.866,744,745,745,0.0
