ti:171469693,1,587,ref|NC_072402.1|,12066014,12066600,3,0,99.489,584,587,587,0.0
ti:171466922,1,717,ref|NC_072399.1|,21327931,21327215,6,0,99.163,711,717,717,0.0
ti:171429210,1,507,ref|NC_072416.1|,31846926,31847433,2,1,99.409,505,508,507,0.0
ti:171430048,1,514,ref|NC_072398.1|,229697298,229696785,0,0,100.000,514,514,514,0.0
ti:171444753,14,669,ref|NC_072399.1|,73082574,73083229,0,0,100.000,656,656,669,0.0
ti:171449118,1,473,ref|NC_072398.1|,228478655,228479127,1,0,99.789,472,473,473,0.0
ti:171455467,2,745,ref|NC_072401.1|,198698971,198699714,7,0,99.059,737,744,745,0.0
ti:171480879,17,612,ref|NC_072404.1|,78440477,78439884,9,2,98.154,585,596,612,0.0
ti:171464540,1,725,ref|NC_072415.1|,30352462,30351740,8,2,98.347,714,726,725,0.0
ti:171427508,13,586,ref|NC_072407.1|,110109212,110108639,2,0,99.652,572,574,586,0.0
ti:171441442,1,866,ref|NC_072407.1|,91495334,91494469,0,0,100.000,866,866,866,0.0
ti:171427055,1,847,ref|NC_072418.1|,23042103,23041257,0,0,100.000,847,847,847,0.0
ti:171461740,1,728,ref|NC_072419.1|,9981647,9980921,1,1,99.725,726,728,728,0.0
ti:171454075,2,740,ref|NC_072402.1|,27659906,27660643,1,1,99.729,737,739,740,0.0
ti:171420704,1,779,ref|NC_072398.1|,159344011,159344790,0,1,99.872,779,780,779,0.0
ti:171467913,18,539,ref|NC_072404.1|,20641942,20642464,3,1,99.235,519,523,539,0.0
ti:171451873,1,792,ref|NC_072401.1|,40389457,40390248,2,0,99.747,790,792,792,0.0
ti:171413489,1,698,ref|NC_072402.1|,118317027,118317724,6,2,98.856,691,699,698,0.0
ti:171453752,3,737,ref|NC_072405.1|,7091863,7092599,4,1,99.186,731,737,737,0.0
ti:171416958,2,624,ref|NC_072401.1|,20929619,20930242,3,1,99.359,620,624,624,0.0
ti:171454691,1,722,ref|NC_072414.1|,44065731,44066452,1,0,99.861,721,722,722,0.0
ti:171422624,196,716,ref|NC_072415.1|,47030290,47029775,31,7,91.985,482,524,716,0.0
ti:171431758,1,770,ref|NC_072406.1|,153481016,153481782,0,2,99.610,767,770,770,0.0
ti:171417598,14,642,ref|NC_072399.1|,40356482,40357111,3,1,99.365,626,630,642,0.0
ti:171461643,1,635,ref|NC_072398.1|,51421350,51421985,1,1,99.686,634,636,635,0.0
ti:171445991,1,737,ref|NC_072418.1|,26573149,26572413,0,0,100.000,737,737,737,0.0
ti:171433728,12,616,ref|NC_072398.1|,204321677,204322281,0,0,100.000,605,605,616,0.0
ti:171466640,17,630,ref|NC_072402.1|,130898302,130897680,2,1,98.234,612,623,630,0.0
ti:171424077,1,701,ref|NC_072414.1|,19382675,19383374,0,1,99.857,700,701,701,0.0
ti:171439806,1,696,ref|NC_072403.1|,152971612,152972305,1,2,99.569,693,696,696,0.0
ti:171443303,1,699,ref|NC_072413.1|,69292482,69291784,1,0,99.857,698,699,699,0.0
ti:171474892,6,730,ref|NC_072406.1|,36822399,36821675,1,0,99.862,724,725,730,0.0
ti:171453305,1,747,ref|NC_072416.1|,18691386,18692133,1,1,99.733,746,748,747,0.0
ti:171405053,11,640,ref|NC_072414.1|,84921986,84922615,0,0,100.000,630,630,640,0.0
ti:171432335,2,775,ref|NC_072404.1|,175236472,175237245,4,2,99.226,769,775,775,0.0
ti:171484079,1,689,ref|NC_072406.1|,15125155,15125843,0,0,100.000,689,689,689,0.0
ti:171407972,2,740,ref|NC_072404.1|,174320088,174320826,3,0,99.594,736,739,740,0.0
ti:171459522,7,553,ref|NC_072404.1|,166354495,166355041,11,2,97.628,535,548,553,0.0
ti:171420533,3,652,ref|NC_072407.1|,16129712,16130360,1,1,99.692,648,650,652,0.0
ti:171468305,2,489,ref|NC_072417.1|,26043704,26044192,0,1,99.796,488,489,489,0.0
ti:171438056,1,738,ref|NC_072401.1|,159217188,159217925,0,0,100.000,738,738,738,0.0
ti:171418889,1,826,ref|NC_072405.1|,120761516,120760691,1,0,99.879,825,826,826,0.0
ti:171449627,1,594,ref|NC_072402.1|,139383504,139382911,1,0,99.832,593,594,594,0.0
ti:171426471,19,654,ref|NC_072405.1|,43399325,43398690,0,0,100.000,636,636,654,0.0
ti:171407854,1,712,ref|NC_072413.1|,76156212,76156925,6,1,98.880,706,714,712,0.0
