ti:435996458,7,933,chr9,15826547,15825612,13,12,97.228,912,938,933,0.0
ti:437133372,51,755,chr10,9140130,9140833,12,1,98.156,692,705,755,0.0
ti:437118225,57,905,chr9,119114470,119115329,6,11,98.023,843,860,907,0.0
ti:437112023,13,797,chr3,189513216,189514000,6,0,99.236,779,785,806,0.0
ti:436612931,51,785,chr11,27416245,27416970,9,12,96.748,714,738,785,0.0
ti:434778107,58,955,chr8,9851935,9851028,16,9,97.137,882,908,955,0.0
ti:437069405,2,801,chr10,42399430,42398632,88,3,88.639,710,801,801,0.0
ti:434886620,7,720,chr3,55165000,55165709,34,4,94.406,675,715,720,0.0
ti:434872507,9,802,chr18,58140787,58140005,11,1,97.229,772,794,802,0.0
ti:435774740,1,945,chr10,31045330,31046285,17,12,96.865,927,957,945,0.0
ti:433496311,5,552,chr1,158094507,158095054,12,0,97.810,536,548,552,0.0
ti:434439032,36,761,chr1,150319651,150320399,20,16,93.227,702,753,761,0.0
ti:434434424,52,785,chr1,22850536,22851268,5,3,98.912,727,735,787,0.0
ti:434815805,15,743,chr10,42398855,42398125,86,4,87.705,642,732,743,0.0
ti:435767089,58,911,chr10,18870950,18871808,8,5,98.487,846,859,913,0.0
ti:437137647,51,657,chr1,170874144,170874751,15,1,97.368,592,608,734,0.0
ti:433977882,9,720,chr9,25567661,25566951,22,1,96.770,689,712,720,0.0
ti:435987066,47,734,chr8,25014428,25015115,55,9,90.346,627,694,735,0.0
ti:435825473,58,773,chr3,82870871,82870156,8,3,97.503,703,721,777,0.0
ti:435832768,58,927,chr1,226665055,226664176,5,10,98.295,865,880,931,0.0
ti:436635938,3,907,chr1,101568126,101567200,13,4,96.224,892,927,907,0.0
ti:436377732,14,895,chr17,9289462,9290345,6,8,98.422,873,887,895,0.0
ti:436077098,55,844,chr7,91832123,91831338,9,6,98.104,776,791,844,0.0
ti:433518162,58,867,chr3,115315399,115314588,15,6,97.420,793,814,867,0.0
